original	polished	count
NA	109, [4] s.	1
NA	II, 61 s.	1
NA	S. 343-352	1
NA	XI, 231 s.	1
NA	116, [11] s., [5] kuvalehteä, [1] karttalehti	1
NA	229, VIII	1
NA	IV, 104,(4) s., [4] karttas.	1
NA	150 s., [1] karttal.	1
NA	108, III s., [1] karttalehti.	1
NA	581 s.	1
NA	Ii, 39 s., [1] karttalehti	1
NA	98, [8] s.	1
NA	3 s., [1] kuvalehti	1
NA	[2] s., [2] kuvalehteä	1
NA	S. 124-129, [1] kuvalehti	1
NA	317, [6] s.	1
NA	270, [6] s.	1
NA	S. 1-116.	1
NA	IX, 456 s.	1
NA	208, [6] s.	1
NA	224, [114] s.	1
NA	[2] s., s. 189-249 s.	1
NA	VIII, 149 s.	1
NA	2 osaa (VIII, 343 s.)	1
NA	[2], VIII, 108 s.	1
NA	322, [73] s.	1
NA	318, [73] s.	1
NA	385, [82] s.	1
NA	[3], VI, 439 s.	1
NA	VIII, 66 s.	1
NA	S. 239-251	1
NA	S. 141-320	1
NA	S. 41-122	1
NA	S. 37-139	1
NA	2 osaa (S. 36-78, [3] taitekuvalehteä) (S. [50]-104, [3] taitekuvalehteä)	1
NA	197 s., 197 kuvas.	1
NA	S. 333-363	1
NA	64 kuvasivua	1
NA	X, 473 s.	1
NA	185, [5] s.	1
NA	50 s., 4 kuvalehteä	1
NA	132 s., 51 kuvalehteä	1
NA	42 s., [1] kuvalehti	1
NA	[4], LXIII, 208 s., [3] taulukkolehteä (osa taitettuna)	1
NA	[4], 329, [5] s.	1
NA	3 osaa (8 s., [4] kuvalehteä) ([8] s., [4] kuvalehteä) ([8] s., [4] kuvalehteä)	1
NA	456 s., 19 kuvalehteä	1
NA	XV, 94 s., [14] kuvalehteä	1
NA	28 s. [7] kuvataulua	1
NA	XI, 198 s.	1
NA	[1], 115 s., [1] kuvalehti	1
NA	24 s., [5] kuvataulua	1
NA	716, XX s.	1
NA	V, 168 s.	1
NA	[2] s., s. 403-428	1
NA	III, 138 s.	1
NA	3 osaa (XXIII, 226 s.) (X, 272 s.) (XXII, 420 s.)	1
NA	S. 447-455, 620-630.	1
NA	S. 235-250.	1
NA	S. 103-126	1
NA	XVI, 187 s.	1
NA	S. 391-629	1
NA	250, 88 s.	1
NA	S. 309-339, [2] s.	1
NA	XIV, 255 s.	1
NA	VI, 160 s.	1
NA	xxvii, 359 s.	1
NA	S. [49]-99.	1
NA	CXIX, 218 s.	1
NA	[1] s., [122] kuvalehteä, [15] karttalehteä (3 taitettuina)	1
NA	[199] s.	1
NA	VIII, 48 s.	1
NA	S. [284]-313, [495]-533	1
NA	III, 64 s.	1
NA	238, [8] s.	1
NA	245, [5] s.	1
NA	[148] s.	1
NA	S. 161-299	1
NA	S. 525-743	1
NA	133, [1] s., [8] kuvalehteä	1
NA	VII, 365, [2] s.	1
NA	268, [4] s.	1
NA	S. 91-186	1
NA	S. 800-812	1
NA	817, [3] s.	1
NA	I, 156 s.	1
NA	146, [8] s.	1
NA	IV, 99 s.	1
NA	I, 115, I, XXIV s.	1
NA	519, III s.	1
NA	VII, 523 s.	1
NA	XXVII, 445 s.	1
NA	208 s., [4] kuvalehteä	1
NA	XI, 333 s.	1
NA	139, [10] s., 51 kartta-aukeamaa	1
NA	141, [10] s., 51 kartta-aukeamaa	1
NA	S. 75-80	1
NA	S. [53]-68	1
NA	S. [440]-451	1
NA	[4] s., 12 kuvalehteä, [1] karttalehti	1
NA	[26] s., [6] kuvalehteä	1
NA	S. [96]-102	1
NA	[8], 22 s. (7 taitettuina)	1
NA	24 pl.	1
NA	[134] s.	1
NA	32 s. , 56 kuvalehteä	1
NA	[34] lehteä (25 taitettuina)	1
NA	[3] kuvalehteä	1
NA	[21] kuvalehteä	1
NA	[3] lehteä, [6] s., 38 s., [12] kuvalehteä	1
NA	100 s., [37] kuvalehteä	1
NA	[4], 112, VIII s., [36] kuvalehteä	1
NA	112, VIII s., [36] kuvalehteä	1
NA	258 s., [120] kuvalehteä	1
NA	[1] s., [6] kuvalehteä	1
NA	IV, 206 s.	1
NA	266 s., 1 karttal.	1
NA	101, [12] s.	1
NA	5, [1] s., 1 karttal.	1
NA	I, 128, I, XXXI s.	1
NA	[2], 129, XXXII, [2] s.	1
NA	120, X s.	1
NA	[2], 42 s., 5 kuvaa, 8 karttaa	1
NA	87, [9] s.	1
NA	[19] kuvalehteä	1
NA	[4], 77, [3] s.	1
NA	[39] kuvalehteä	1
NA	[14] kuvalehteä	1
NA	104 s., 1 kartta.	1
NA	[36] s., [12] kuvas.	1
NA	171 s., kartta	1
NA	[33] lehteä (23 taitettuina)	1
NA	XCI, 405 s., 10 karttalehteä.	1
NA	[3], 50, [1], 48, 36 s., 34 kuvaliitettä, 17 karttalehteä, [20] s.	1
NA	[4], 287, [1], IV s. +	1
NA	XXIII, [13], 246, XIX s., 8 kuvaliitettä, 5 karttalehteä	1
NA	[31] lehteä	1
NA	151, [8] s.	1
NA	178, IV s.	1
NA	S. [93]-109	1
NA	S. [486]-494	1
NA	S. [285]-309, [1] kuvalehti	1
NA	S. [239]-283 s.	1
NA	S. [75]-78	1
NA	S. [613]-617, [1] kuvalehti	1
NA	S. [542]-553	1
NA	S. 66-72	1
NA	S. [514]-517	1
NA	S. [13]-16	1
NA	S. [17]-32, [7] kuvalehteä	1
NA	16 s., [8] kuvalehteä	1
NA	[31] lehteä, [2] karttalehteä taitettuina	1
NA	[24] kuvalehteä	1
NA	95 s., [24] kuvalehteä	1
NA	[1] lehti, [6] kuvalehteä	1
NA	[7] kuvalehteä	1
NA	[13] s., [5] lehteä, [11] kuvalehteä	1
NA	[10] s., [55] kuvalehteä	1
NA	[6] s., s. 567-1240 s.	1
NA	[8], 566, VIII s.	1
NA	[17], 64 s., [16] s.	1
NA	[12], 61, [19] s.	1
NA	XL s.	1
NA	11, [2] s., [1] kuvalehti	1
NA	71, [3] s., [1] kuvalehti	1
NA	92, [4] s., [2] kuvalehteä	1
NA	[3], III s., [26] kuvalehteä	1
NA	[7] s., XXVII kuvalehteä	1
NA	S. 567-1239, [7] s.	1
NA	566, VIII, [10] s.	1
NA	[275] s., [60] kuvalehteä	1
NA	46 s., [4] kuvalehteä	1
NA	[30] s., [4] lehteä	1
NA	[1] lehti, [28] kuvalehteä	1
NA	73 s., [20] kuvalehteä	1
NA	142, [4] lehteä	1
NA	[90] s, [43] kuvalehteä	1
NA	[108] s, [64] kuvalehteä	1
NA	[4] s., [7] lehteä	1
NA	XXVI, 106 s.	1
NA	[55] lehteä	1
NA	S. 63-70, [1] kuvalehti	1
NA	62, [4] s.	1
NA	[1] lehti, [6] kuvalehteä taitettuina	1
NA	[11] kuvalehteä taitettuina	1
NA	44 s., [1] kuvalehti taitettuna, [2] karttalehteä taitettuina	1
NA	132, [1] s., [40] kuvalehteä	1
NA	67 s., [5] kuvalehteä	1
NA	[7] s., [19] kuvalehteä	1
NA	98 s., LXVIII kuvas.	1
NA	[40] kuvalehteä	1
NA	[8], 161 s., [57] kuvalehteä	1
NA	[2], XXVII kuvalehteä	1
NA	40 kuvataulua	1
NA	[1] s., [68] kuvalehteä	1
NA	[2] s., [51] kuvalehteä	1
NA	[4], 20 s., 170 kuvas.	1
NA	[1] s., [14] kuvalehteä	1
NA	[3] s., [2] kuvalehteä	1
NA	22 s., [20] kuvalehteä	1
NA	[1] s., [20] kuvalehteä	1
NA	[5] s., [22] kuvalehteä	1
NA	164, [6] s., [11] kuvas.	1
NA	62 s., [6] kuvalehteä.	1
NA	212, [8] s., [66] kuvalehteä	1
NA	213 s	1
NA	200, [126] kuvalehteä	1
NA	92 s., [53] kuvalehteä	1
NA	13 foliopalstaa	1
NA	40, [4] s.	1
NA	3 s., [60] kuvas.	1
NA	XII, 88 s.	1
NA	[18] s., [18] kuvalehteä	1
NA	[2] s., [22] kuvalehteä	1
NA	[58] s., [22] kuvalehteä	1
NA	[3] s., [3] kuvas.	1
NA	4 s., [16] kuvalehteä	1
NA	[4] s., [24] kuvalehteä	1
NA	46, 63 s.	1
NA	[5], 126 s.	1
NA	586 s., [30] kuvalehteä	1
NA	614 s., [30] kuvalehteä	1
NA	640 s., [30] kuvalehteä	1
NA	S. [113]-256	1
NA	[3], 16 s.	1
NA	[11] lehteä.	1
NA	[4], XXXI s., [56] kuvalehteä	1
NA	XXXII s., [56] kuvalehteä	1
NA	78, [1] s., [11] kuvalehteä, [3] karttalehteä	1
NA	131 s., [15] kuvalehteä, [2] karttalehteä	1
NA	110, [4] s., [44] kuvalehteä	1
NA	88 s., [87] kuvalehteä	1
NA	66 s., [66] kuvas.	1
NA	[43], 212 s.	1
NA	XI, 208 s.	1
NA	[4], 330 s., [1] kuvalehti	1
NA	S. 133-339	1
NA	XVIII s., [1] nuottilehti taitettuna	1
NA	XI, 162 s.	1
NA	II, 114 s.	1
NA	XI, 306 s.	1
NA	XXXI, 232 s.	1
NA	249, [4] s.	1
NA	523, [4] s., [10] kuvas.	1
NA	214, [4] s.	1
NA	280, [2] s.	1
NA	246, [6] s.	1
NA	226, [4] s.	1
NA	XXIV, 509 s.	1
NA	240, [7] s.	1
NA	S. 236-354.	1
NA	[4] s., s. 265-342	1
NA	[2], 106 s.	1
NA	[4] s., s. 89-246	1
NA	[2] s., s. 137-203	1
NA	S. 63-235	1
NA	S. 584-591	1
NA	[67] s.	1
NA	VII, 158 s.	1
NA	IV, 313, [1] s.	1
NA	S. 224-256	1
NA	292, [8] s., [3] kuvas.	1
NA	640, [14] s.	1
NA	105, [6] s.	1
NA	46, [5] s.	1
NA	[2] s., 24 kuvalehteä	1
NA	274 s., [7] karttalehteä taitettuina	1
NA	42, [12] s.	1
NA	[3], 340 s.	1
NA	132, [11] s.	1
NA	[3], 71 s.	1
NA	V, 61 s.	1
NA	LXV, 249 s.	1
NA	32 s.,[6] kuval.	1
NA	[4], 131 s., [1] nuottilehti taitettuna	1
NA	151 s., [1] nuottilehti taitettuna	1
NA	[3], 130 s.	1
NA	[5], 175 s.	1
NA	[10], 347, XXXVIII s.	1
NA	[10], 347, XXXVII s.	1
NA	347, XXXVII s.	1
NA	352, XXXIV s., [16] karttalehteä taitettuina	1
NA	353, XXXI s., [12] karttalehteä taitettuina	1
NA	504 s., [26] karttalehteä	1
NA	274 s., [3] karttalehteä taitettuina	1
NA	[6], 201, XXIV s., [7] karttalehteä taitettuina	1
NA	153, [6] s.	1
NA	172, [10] s.	1
NA	155 s., [3] karttalehteä taitettuina	1
NA	[274] s.	1
NA	338, [5] s.	1
NA	520, [3] s.	1
NA	367, VIII, [2] s.	1
NA	VIII, 520, 72 s.	1
NA	49 s., 16 kuvalehteä.	1
NA	66, 30 s.	1
NA	[450] s., [4] kuvalehteä	1
NA	21 vihkoa (672 s.)	1
NA	[2] s., s. [607]-963, [1] s., [1] kuvalehti	1
NA	[2] s., s. [235]-606, [1] kuvalehti	1
NA	[6], LXIV, [4], 234 s., [1] kuvalehti	1
NA	1 kartasto ([2], 114 s.)	1
NA	16, [2]  s.	1
NA	85, [4] s.	1
NA	154, [5] s.	1
NA	51, [4] s.	1
NA	Hancock (Mich.)	1
NA	263 s., [6] karttalehteä	1
NA	65, [4] s.	1
NA	93, [4] s.	1
NA	216, [2] s.	1
NA	219, [4] s.	1
NA	S. 73-122, [26] s.	1
NA	[38] s, s. 73-122	1
NA	S. 205-296	1
NA	102, [IX] s.	1
NA	IV, [53] s.	1
NA	105, [1] s., [1] kuvas.	1
NA	CXXXIV s.	1
NA	[VI], 377 s.	1
NA	493-568, [2] s.	1
NA	Ss. (251-274), (321-348)	1
NA	166 s., [12] kuvas.	1
NA	15  s.	1
NA	viii, 296 s.	1
NA	Ss. 88-147.	1
NA	99 s., [6] taitekuvalehteä	1
NA	263, 135, [13] s., [12] kuvalehteä (3 taitettuina), [4] taitekarttalehteä	1
NA	107, [6] s.	1
NA	1 kartasto ([166] s.)	1
NA	1 kartasto ([177] s.)	1
NA	67s.	1
NA	6, 6, 7, 6, 6 s.	1
NA	[9], 48, 71 s.	1
NA	218, 166, 30 s., XII	1
NA	XIX, 368, [32] s.	1
NA	556 s.	1
NA	566 s.	1
NA	xx, 263 s.	1
NA	vii, 343 s.	1
NA	XXXII, 407 s.	1
NA	XII, 226 s.	1
NA	XVII, 206 s.	1
NA	xi, 404 s., [24] kuvalehteä	1
NA	VI, 496 s.	1
NA	521 s.	1
NA	454s.	1
NA	45, [1] s., 3 karttaa	1
NA	viii, 492 s.	1
NA	xii, 346 s.	1
NA	X, 554, [8] s.	1
NA	154 s., 34 kuvalla	1
NA	xviii, 347 s., [27] kuval.	1
NA	2 osaa ([7], 206 s.) (226 s.) (XII s.)	1
NA	VI, 241 s.	1
NA	VIII, 313 s.	1
NA	XX, 219 s.	1
NA	IV, 481 s.	1
NA	XI, 474 s.	1
NA	XIII, 504 s.	1
NA	9, 30, 64 s.	1
NA	477 s.	1
NA	779 s.	1
NA	VIII, 668 s.	1
NA	xi, 284 s., [16] kuval., 1 kartta	1
NA	XII, 427 s.	1
NA	XLII, 356 s., [23] kuval., 3 karttaa	1
NA	v, 327 s., [32] kuval.	1
NA	373 s.	1
NA	2 delen.	1
NA	XX, 60 s., [4] kuvalehteä	1
NA	5 vol.	1
NA	2 vol.	1
NA	475 s.	1
NA	412 p.	1
NA	406 p.	1
NA	74 p.	1
NA	160 p.	1
NA	383 p.	1
NA	S. 65-118	1
NA	36, 79 s.	1
NA	759 s.	1
NA	441 s.	1
NA	VI, 472 s., [19] kuval.	1
NA	VIII, 464 s., [28] kuvalehteä	1
NA	555 s.	1
NA	763 s.	1
NA	546 s., [11] kuval., [3] karttaa	1
NA	763 s., [26] kuval., [4] karttaa	1
NA	551s.	1
NA	37, 17s.	1
NA	Ss. 76-213	1
NA	[2] s., s. 243-534, [587]-652 [653-654]	1
NA	[456] s.	1
NA	31, 20, 21 s.	1
NA	146 s., [21] kuval.	1
NA	[4], 340 s.	1
NA	XXXVI, 219 s.	1
NA	83-143 s.	1
NA	93-187 s.	1
NA	330-353 s.	1
NA	329-339 s.	1
NA	51 s., [3] lehteä (taitettuna)	1
NA	IV, 122 s.	1
NA	431-463 s.	1
NA	[2], 97, [1] s.	1
NA	Ss. 98-130, 306-328	1
NA	[4] 249, [1] s.	1
NA	20-130 s.	1
NA	[7], 32 s.	1
NA	[3], 349 s.	1
NA	[480] s.	1
NA	581s.	1
NA	VII, 777 s.	1
NA	70, 17 s.	1
NA	56, IV s.	1
NA	44, 4 s.	1
NA	IX, 146 s.	1
NA	[8], 360 s.	1
NA	104, 74 s.	1
NA	Ss. 131-520.	1
NA	Ss. 771-844.	1
NA	793 s.	1
NA	Ss. 212-262.	1
NA	48, 72, 142 s.	1
NA	XLVIII s.	1
NA	35 kuval.	1
NA	Ss. 27-285.	1
NA	Ss. 96-226.	1
NA	XXII, 629 s.	1
NA	576, [1] s.	1
NA	V, 357 s.	1
NA	XXIV, 246 s.	1
NA	XVI, 424 s.	1
NA	LXXXVIII, 136 s.	1
NA	[IV], 154 s.	1
NA	[1-3] 4-18 [19-20]	1
NA	[8] s. (s. [8] tyhjät	1
NA	[1] 2-10 [11-12] s. (s. [11] tyhjä)	1
NA	[12] s. (s. [12] tyhjä	1
NA	[2], VII, [1], 543, [1] s.	1
NA	S. 446-475	1
NA	[i-v] vj-x, [1] 2-264 s.	1
NA	[1-3] 4-92 s. (s. [2] tyhjä)	1
NA	[I-II] III-XXIII [XXIV], [1-3] 4-92 [93-95] 96-195 [196-198] s.	1
NA	[2], [1] 2-75 [76] s. (s. [2] tyhjä)	1
NA	[1-3] 4-22 s. (s. [1] tyhjä)	1
NA	[1-3] 4-59 [60] s. (s. [1] ja [60] tyhjät)	1
NA	[10], 68 s.	1
NA	[2]	1
NA	12 lehteä, s. [1-3] 4-24	1
NA	[16], 409, [1] s.	1
NA	28 s., [1] karttalehti taitettuna	1
NA	13, [3] s.	1
NA	2, 32 s.	1
NA	[1-3] 4-46 s.	1
NA	s. 71-74.	1
NA	[1-3] 4-19 [20] s. (s. [2] ja [20] tyhjät)	1
NA	[2] s., s. [31] 32-48	1
NA	[VIII], [5], 192 resp., [5], 244 s.	1
NA	[X], 164 s.	1
NA	VIII, 155, 34 s.	1
NA	211, 34 s.	1
NA	[VII], 184 s.	1
NA	S. 433-666.	1
NA	[VII], 199 s.	1
NA	[III], 168 s.	1
NA	[XXIII], 161 s.	1
NA	[X], 144, [4] s.	1
NA	[III], 156 resp., [II], 202 s.	1
NA	57, 34, 22, 32, 10, 15 s.	1
NA	219, 76 s.	1
NA	135, 20, 120 s.	1
NA	20, 161 s.	1
NA	[VI], 221 s.	1
NA	[2], 9-16 s.	1
NA	[XXIX], 247, 256 s.	1
NA	[2], [1-3] 4-8 s. (s. [2] ja [2] tyhjät)	1
NA	[III], 36 s.	1
NA	[2], 7, [1] s.	1
NA	74, [XXIII] s.	1
NA	[V, XIX], 183 s.	1
NA	[XVII], 115 s.	1
NA	[XIII], 338 s.	1
NA	7 s., 1 plansch	1
NA	[2], 105, [1] s.	1
NA	[2], [1] 2-14 s., [1] kuvalehti	1
NA	[2] s., s. [21] 22-47 [48]	1
NA	[2] s., s. [35] 36-51 [52]	1
NA	[2] s., s. [17] 18-34	1
NA	[2], [1] 2-16	1
NA	[2] s., s. [23] 24-37 [38]	1
NA	[2] s., s. [9]-22	1
NA	[2] s., s. [30] 31-42	1
NA	[2] s., s. [15] 16-28	1
NA	[2] s., s. [11] 12-25 [26]	1
NA	[2] s., s. 35-44	1
NA	[2] s., s. 25-34	1
NA	[2] s., s. 17-31, [1] s.	1
NA	[2] s., s. 105-116	1
NA	[2] s., s. 63-80	1
NA	[2] s., s. 49-73, [1] s.	1
NA	[8], [1-3] 4-16 s.	1
NA	[2] s., s. 129-143 [144-146]	1
NA	[2] s., s. 115-128	1
NA	[2] s., s. 97-115 [116-118]	1
NA	[2], [1-2] 3-8, [1]-2  s.	1
NA	[2] s., s. 29-36, 7-8	1
NA	[2] s., s. 21-28, 5-6	1
NA	[2] s., s. 11-20, 3-4	1
NA	[2], 10, 2 s.	1
NA	[2] s., s. 25-32, 7-8	1
NA	[2] s., s. 17-24, 5-6	1
NA	[2], [1-2] 3-8, [1]-2 s.	1
NA	[2] s., s. 31-38, 11-14	1
NA	[2] s., s. 15-22, 7-8	1
NA	[2] s., s. 11-14, 3-6	1
NA	[2], [1] 2-10, [1]-2 s.	1
NA	[4], IV s., s. 35-46	1
NA	[2] s., s. 99-112	1
NA	[2] s., s. 87-98	1
NA	[2] s., s. 75-86	1
NA	[2] s., s. 63-74  s.	1
NA	[2] s., s. 47-62	1
NA	[2] s., s. 33-46	1
NA	[2], 18  s.	1
NA	[2] s., s. 45-53, [1] s.	1
NA	[2] s., s. 57-66	1
NA	[2] s., s. 77-92	1
NA	[2] s., s. 61-76	1
NA	[2] s., s. 21-36	1
NA	[2], [1-2] 3-20 s.	1
NA	[2], [1] 2-22  s.	1
NA	[2] s., s. 112-125	1
NA	[2] s., s. 98-111	1
NA	[2] s., s. 33-50	1
NA	[2], [1] 2-14  s.	1
NA	[4], [1] 2-18 s. (s. [2] tyhjä)	1
NA	[2], [1] 2-18 s. (s. [2] tyhjä)	1
NA	[III], 153 s.	1
NA	[V], 175 s.	1
NA	[IX], 163 s.	1
NA	[XVIII], 148 s.	1
NA	117, [XIX] s.	1
NA	79 s., 2 pl.	1
NA	35, 36 s.	1
NA	[XVIII], 137 s.	1
NA	[XXIX], 128 s.	1
NA	[XXIX], 120 s.	1
NA	[II], 77 s.	1
NA	[XIX], 439, 411, [XXX] s.	1
NA	72 s., 35 pl.	1
NA	[?] s., 6 pl.	1
NA	25 s., 30 väggpl.	1
NA	25 s., 14 väggpl.	1
NA	25 s., 12 väggpl.	1
NA	[?] s., 12 planscher	1
NA	[III], 167 s.	1
NA	[X], 107 s.	1
NA	[XXXIV], 136 s.	1
NA	S. 1-332	1
NA	[XL], 318 s.	1
NA	[XLIV], 268 s.	1
NA	[LXII], 112  s.	1
NA	[2] s., s. 29-35, [1] s.	1
NA	[2] s., s. [17]-28	1
NA	[2] s., s. 9-15, [1] s.	1
NA	[2] s., s. 25-32, VIII s.	1
NA	[2] s., s. 25-38	1
NA	71, 6 s.	1
NA	[IV], 62 s.	1
NA	80, [5] s.	1
NA	[VIII], 221 s.	1
NA	121 s., 6 kartor och 2 tab.	1
NA	[4], 85 s., [7] kuval.	1
NA	[IV], 141 s.	1
NA	172, [7] s.	1
NA	VII, 498, [2] s.	1
NA	562, [2] s.	1
NA	[IV], 29 s.	1
NA	469, [5] s.	1
NA	[XXXV], 36, 14 s.	1
NA	[XXX], 133 s.	1
NA	166, [1] s., [1] kuvas.	1
NA	[XXXII], 509 s.	1
NA	XX,  644 s.	1
NA	S. 245-262.	1
NA	S. 161-244	1
NA	S. 135-176.	1
NA	S. 87-133.	1
NA	S. 71-85.	1
NA	S. 235-302.	1
NA	S. 1-234.	1
NA	S. 201-275.	1
NA	S. 107-128.	1
NA	S. 191-267.	1
NA	173 s., 1 karta	1
NA	131, [VII] s.	1
NA	2 nid. (92, 139 s.)	1
NA	S. 115-254.	1
NA	8, XXXIII, 668 [i.e. 672] s., [2] lehteä	1
NA	31, [XLIX] s.	1
NA	52 s., 2 pl.	1
NA	45 s., 3 pl	1
NA	54 s., 8 pl., 2 kartor	1
NA	[IV], 192 s.	1
NA	[VI], 164 s.	1
NA	[IV], 433 s.	1
NA	[IV], 427 s.	1
NA	[IV], 380 s.	1
NA	[VII], 380 s.	1
NA	[VII], 436 s.	1
NA	[IV], 378 s.	1
NA	[1], 10 s.	1
NA	78 s., 3 planscher	1
NA	[XI], 368 s.	1
NA	[4], 30, [1] s., [2] kuval.	1
NA	271 s., och 8 tabb.	1
NA	5, 936, 29 s.	1
NA	[VIII], 134 s.	1
NA	[VII], 135 s.	1
NA	34 s., 26 pl.	1
NA	453 s.	1
NA	90, 42 s.	1
NA	119, 120 s.	1
NA	172, 228 s.	1
NA	36, 32, 74 s.	1
NA	156, 66 s.	1
NA	[IV], 88 s.	1
NA	40 s., 6 pl.	1
NA	18 s., tabb.	1
NA	[6], 195, [XLVIII] s.	1
NA	[401 s.].	1
NA	S. 145-207.	1
NA	S. 221-232.	1
NA	S. 1-23	1
NA	S. 61-222.	1
NA	84 s., tabeller.	1
NA	S. 159-169.	1
NA	S. 125-157.	1
NA	64 s., 1 karta, 2 planscher	1
NA	11 blad.	1
NA	[VI], 249 s.	1
NA	43, [XXXIV] s.	1
NA	S. 327-334.	1
NA	S. 105-123.	1
NA	S. 35-103.	1
NA	S. 301-325.	1
NA	S. 173-299.	1
NA	64, 92 s.	1
NA	101 s., [3] ilmoitussivua	1
NA	S. 109-115.	1
NA	S. 1-107.	1
NA	S. 151-163.	1
NA	112, 87 s.	1
NA	S. 111-150.	1
NA	S. 101-110.	1
NA	S. 89-99.	1
NA	S. 73-87.	1
NA	S. 19-71.	1
NA	1856, s. 215-252; 1857, s. 1-14, 261-266; 1858, s. 335-359.	1
NA	S. 43-56.	1
NA	[8], 292 s.	1
NA	S. 255-280.	1
NA	S. 163-224.	1
NA	S. 1-109.	1
NA	S. 1-194	1
NA	III-VI, 76 s.	1
NA	24 silhuetter	1
NA	S. 125-140.	1
NA	S. 17-116	1
NA	S. 159-301.	1
NA	[VIII], 303 s.	1
NA	44, 75, 58 s.	1
NA	[IV], 38, 101 s.	1
NA	[V], 125 s.	1
NA	6 vihkoa, 96 s.	1
NA	71 s., tabell.	1
NA	S. 189-195.	1
NA	S. 10-53.	1
NA	492 s.	1
NA	S. 159-184.	1
NA	VIII, 509 s.	1
NA	[8], 497 s.	1
NA	2 nidettä (106, [7] ; 160, [4] s.)	1
NA	74, XXIII s.	1
NA	50, 15 s.	1
NA	[VIII], 153, [XIV] s.	1
NA	41, [8] s.	1
NA	2 osaa (72 s., 16 s. teko-tauluja, 132 s., 16 s. teko-tauluja)	1
NA	[VIII], 307 s.	1
NA	159, 170 s.	1
NA	S. 133-291	1
NA	14 s., 1 karta	1
NA	[VIII], 750 s.	1
NA	1 sävelmäkokoelma (24 s.)	1
NA	[11], [XIV], 163 s.	1
NA	[8], 263, [24] s.	1
NA	[32], 97 s.	1
NA	39, [70] s.	1
NA	183, [3] s.	1
NA	128, [3] s.	1
NA	[XI], 394 s.	1
NA	789 s.	1
NA	733 s.	1
NA	786 s.	1
NA	867 s.	1
NA	829 s.	1
NA	[VI], 162 s.	1
NA	135, [6] s.	1
NA	17 s., [33] kuvas., [8] kuvalehteä taitettuna	1
NA	50 s., 21 planscher	1
NA	[IX], 411 s.	1
NA	[V], 45 s.	1
NA	46, [51] s.	1
NA	33, [39] s.	1
NA	2 osaa (80, 83 s.)	1
NA	33, 13, 40 s., 1 plansch	1
NA	16 s., tabell.	1
NA	XII s., 50 afbild.	1
NA	20, [4] s.	1
NA	20, [4], 107 s.	1
NA	69 s., 2 planteckningar	1
NA	[XIV], 323 s.	1
NA	[X], 224, 34 s.	1
NA	[XII], 71 s.	1
NA	[XIX], 156 s.	1
NA	[4], 1144 s.	1
NA	2 osaa (696, 643 s.)	1
NA	2 osaa (524, 556 s.)	1
NA	52 s. 16:o.	1
NA	2 osaa (121 s. ja kuva, 134 s. ja kuva)	1
NA	2 osaa (298, 382 s.)	1
NA	2 s., [4] kuvalehteä	1
NA	3 osaa (103, 83, 118 s.)	1
NA	2 osaa ([2], VI, 573; [2], 493, [6] s.)	1
NA	2 osaa (187, 106 s.)	1
NA	494 s., Psaltarin kanssa 619 s.	1
NA	1-2 vihko (60 s.)	1
NA	117 ja lisäys 39 s.	1
NA	42, 28 s.	1
NA	12 s., 1 kuval., och musikbilaga	1
NA	[IX], 165 s.	1
NA	[VIII], 106, [LXXV] s.	1
NA	[XXX], 352 s.	1
NA	80, [174] s.	1
NA	[XXVI], 180 s.	1
NA	[XVIII], 540 s.	1
NA	[XVI], 557 s.	1
NA	S. 161-320.	1
NA	19 s., 3 taflor.	1
NA	12 s. +	1
NA	XII, 508 s.	1
NA	60 s., 2 kuval.	1
NA	85 s., 1 kuval.	1
NA	[VII], 183 s.	1
NA	56 s., kuvalehdet XXX-XXXVII	1
NA	[4], 87 s., 8 karttalehteä	1
NA	XXVIII, 256 s.	1
NA	[2], IV, [2], 240, 112 s.	1
NA	IV, [1], 73 s.	1
NA	69, 25 s.	1
NA	[2], IV, 106 s., [1] kuvalehti	1
NA	VIII, 85 s.	1
NA	V, 38, 544, 64 s.	1
NA	[15] s. neljässä jaksossa	1
NA	6 vihkoa (396 s.)	1
NA	10 s., 1 kuval.	1
NA	S. 14-28 ; s. 28-48	1
NA	XI, 274, [1], 67 s.	1
NA	XII, 342 s.	1
NA	XI, 359 s., [1] karttalehti	1
NA	238, 88, [6] s., 11 lehteä (taitettuina), [1] karttalehti (taitettuna)	1
NA	[IV], 114 s.	1
NA	[VII], 426 s.	1
NA	2 osaa (94 s., 72 s.)	1
NA	[VIII], 302 s.	1
NA	[4] lehteä, [26] kuvalehteä	1
NA	38 s., karta	1
NA	[2], 291 s.	1
NA	[4], III, 524 s., 20 karttalehteä (1 taitettuna)	1
NA	468      s.	1
NA	74, [1] s., kartt., 5  karttal.	1
NA	[4], 111 s., kart., 16 karttal.	1
NA	205, LXXXVII s.	1
NA	[237] s.	1
NA	[4], 50 s., 5 kuval., 1 karttal.	1
NA	40, 195 s.	1
NA	13, 172 s.	1
NA	[2], iv, iv, 70 s., 8 kuval.	1
NA	VII, 287 s.	1
NA	18 s., 2 pl.	1
NA	141 s., 5 pl.	1
NA	III, 171 s.	1
NA	viii, 335 s.	1
NA	62, [24] s.	1
NA	232 s., 9 ill.	1
NA	III, 100 s.	1
NA	III, 202 s.	1
NA	38 s., 1 karta	1
NA	II, 104 s.	1
