publisher	self_published	Count
Édouard Champion	FALSE	   1
Streng, W O	 TRUE	   1
Ahlström, Bertel	 TRUE	   1
Streng, Adolf V (1852-1933)	 TRUE	   1
Streng, Harry Johannes	 TRUE	   1
Ahlqvist, Ellen	 TRUE	   1
Svenska Reallyceum i Åbo	FALSE	   1
Björneborgs nya bokhandel 	FALSE	   1
Turun kansakoulun johtokunta	FALSE	   1
Stigell, Rich V	 TRUE	   1
Tero	FALSE	   1
F.P.F:s Helsingfors avdelning, utgivare	FALSE	   1
Noor-Eesti väljaanne	FALSE	   1
H:fors Typografförening	NA	   1
Finska Typografförbund	NA	   1
Helsingin kuuromykkäinyhdistys	FALSE	   1
Luonnonparannus- ja terveydenhoitoyhdistys	FALSE	   1
Kotkan kaupungin valtuusto	NA	   1
Soveri, A J	 TRUE	   1
Sotajulkaisun toimitus	NA	   1
Suomen Matkailijayhdistyksen Sortavalan osasto	NA	   1
Lapinlahden maamiesseura	FALSE	   1
Kansainvälisen yhdistyksen pysyvä toimisto	FALSE	   1
Käsiteollisuuskirjasto	FALSE	   1
Lassy, Ivar	 TRUE	   1
Solitander, Axel	 TRUE	   1
Soininen, Mikael (1860-1924)	 TRUE	   1
Lindequist, Björn	 TRUE	   1
Lindberg, John Gustaf	 TRUE	   1
Kyminlaakson sanomalehti-osuuskunta	FALSE	   1
Avellan, Hjalmar	 TRUE	   1
Suomen Kristillinen työväen-yhdistys	FALSE	   1
Someron säästöpankki	FALSE	   1
Sohlman, B	 TRUE	   1
Förlagt af V. Pios Boghandel	FALSE	   1
Royal anthropological institute of Great Britain and Ireland	FALSE	   1
Suomen hypoteekkiyhdistys	FALSE	   1
Wihtori Repo	FALSE	   1
Valkonauhan toimisto	FALSE	   1
Sivori, Emil	 TRUE	   1
Suur-Savon Kirjapaino	FALSE	   1
Simola, Evert Frithiof	 TRUE	   1
Lounais-Hämeen sanomalehti	NA	   1
Mikkelin työväen sanomalehti	NA	   1
Simelius, Aukusti	 TRUE	   1
Suomen Palvelijainliitto	FALSE	   1
Sillanpää, Elsa	 TRUE	   1
Marianpoika, Kalle	 TRUE	   1
Werner Sievarin kustannuksella	FALSE	   1
K. Sööt	FALSE	   1
Wilhelmiina, 	 TRUE	   1
A:n, Wilhelmiina	 TRUE	   1
Aro, Otto Nikolai	 TRUE	   1
Vartija	FALSE	   1
Setälä, Vilho	 TRUE	   1
Aus dem Physiologischen Institut der Universität Bern	FALSE	   1
Suomal. luteer. kustannusliike	FALSE	   1
Söderström & Co:ni	FALSE	   1
Oy. Herman Lindell	FALSE	   1
Suom. Amerikkalainen kustannus	FALSE	   1
Seppälä, Teofilus	 TRUE	   1
Kokouksen sihteeri	NA	   1
Terveys	FALSE	   1
Aarne Pietinen	FALSE	   1
Kaskö andelshandel m.b.t., utgivare	NA	   1
Farmaceuternas pensionskassa i Finland	FALSE	   1
Schreck, Anna	 TRUE	   1
Saxén, Uno	 TRUE	   1
Savonlinnan työväenyhdistys	NA	   1
Karsten, Henrik (1877-1959)	 TRUE	   1
G.W. Edlund'in kustannustoimisto	FALSE	   1
Frenckellska tryckeriab. Söderström & Co,	FALSE	   1
Emil J. Savolin	FALSE	   1
Tampereen puuvillateollisuus	FALSE	   1
Stenmans konstsalong	NA	   1
Kankaanpää, V	 TRUE	   1
Trävaru-aktiebolaget 'Kemi	FALSE	   1
Sarlin-saraste, Konstantin	 TRUE	   1
John Salminen	NA	   1
Finnish National Printing C:o	NA	   1
Salminen, K A	 TRUE	   1
Salmi, Otto	 TRUE	   1
'Kokkolan' toimitus	FALSE	   1
Salmelainen, A E	 TRUE	   1
Eesti kirjastusühisus 'Postimees	NA	   1
Hämeenlinna Kivi- & Coirjapaino	FALSE	   1
Viipurin kustannusliike	NA	   1
Institutet för unga flickor i Borgå	NA	   1
Sahateollisuustyöväen liitto	NA	   1
Sahanomistajayhdistys	NA	   1
Työväen osuuskauppa Tippa	FALSE	   1
Saarni, Nestori	 TRUE	   1
Russkoe Geografičeskoe Obŝestvo	FALSE	   1
Kynä, 	 TRUE	   1
Saarenpää, Mikko (1853-1914)	 TRUE	   1
Sortavalan seudun opettajayhdistys	FALSE	   1
Päätoimikunta	FALSE	   1
Rymättylän kunta	NA	   1
Jalmari Jokinen	FALSE	   1
Ruuth, Y O (1887-1956)	 TRUE	   1
Ålands folkhögskola	NA	   1
Ruoveden kunta	NA	   1
Evank.-lut.seura	FALSE	   1
Savon sanomat	FALSE	   1
Pingströrelsen	NA	   1
Ruokolahden osuuskauppa	NA	   1
Kansainvälinen Raamatun tutkijain seura	NA	   1
Folkhögskolans Elevförbund	FALSE	   1
Agrikulturwissenschaftliche Gesellschaft in Finland	FALSE	   1
Från Medicinska kliniken i Helsingfors, förest.: prof. T.W. Tallqvist	FALSE	   1
Söndagsskolföreningen Finland	FALSE	   1
Göös, Hjalmar	 TRUE	   1
Bredenberg, G A	 TRUE	   1
Valmari, J	 TRUE	   1
Relander, Lauri Kristian	 TRUE	   1
Finska Missiossällskapet	FALSE	   1
Vaasan läänin hevosjalostusyhdistysten liitto	NA	   1
Rosenqvist, A R	 TRUE	   1
Turun evank.luth.seura	FALSE	   1
Rouvasväen raamattuseura	FALSE	   1
Adler, Ananias	 TRUE	   1
Ackté-renvall, Aino	 TRUE	   1
Risto, William	 TRUE	   1
J. Ahlqvist	FALSE	   1
Herättäjän sisälähetysyhdistys	NA	   1
Kristliga arbetarförbundet	FALSE	   1
Rinne, Juhani (1872-1950)	 TRUE	   1
O.F. Rae	NA	   1
Reuter, J N	 TRUE	   1
Repo, Vihtori	 TRUE	   1
Renvall, Thorsten	 TRUE	   1
N.B. Grotenfelt	FALSE	   1
Esteri S. Kurvinen	NA	   1
Renvald, V H	 TRUE	   1
Herman Kalliola	NA	   1
Suomen tie- ja vesirakennusten ylihallitus	FALSE	   1
Toivo Hiltunen	FALSE	   1
Relander, H M J (1865-1947)	 TRUE	   1
F. Helsingius	FALSE	   1
Helsingfors folkskolors lärare- & lärarinneförening	NA	   1
Rautalammin kunta	NA	   1
Helsingfors nykterhetsföreningars centralkommitté	FALSE	   1
Danmarks Afholdforenings Förlag	FALSE	   1
Amerikan suomalaisen raittiusliiton väliaikainen keskustoimikunta	NA	   1
Keski-Pohjanmaan piirin sisälähetysyhdistys	NA	   1
Helsingin kaupungin rakennustarkastuskonttori	NA	   1
Suomen Teollisuudenharjoittajain keskinäinen paloapuyhdistys	FALSE	   1
R.Y. Rajala	NA	   1
Suomalaisen sos. kustannusyhtiön Kirjapaino	NA	   1
Suomalainen raittius-ystävien yhdistys	NA	   1
Tidsfrågor	NA	   1
Hamnkommittén	NA	   1
Porin työväen osuuskauppa	NA	   1
Rainio, Aksel	 TRUE	   1
K.E. Tefke	NA	   1
Pöytyän kunta	NA	   1
Pötsi, A	 TRUE	   1
Pärssinen, Jaakko	 TRUE	   1
Vrethalla lantmannaskola	FALSE	   1
Pälsi, Sakari	 TRUE	   1
Finlands Svenska soc.dem. ungdomsklubbars centralkommitté	FALSE	   1
Pyykönen, M	 TRUE	   1
Suomen lähetysseura ja Suomen Evangeliska lut. pyhäkouluyhdistys	NA	   1
Punkalaitumen kunta	NA	   1
Oriveden osuuskauppa	FALSE	   1
Aarnisalo, Otto	 TRUE	   1
Esbo segelförening	NA	   1
Andelslaget Varuboden	FALSE	   1
Poukka, K A	 TRUE	   1
Understödsfonden för Belgiens barn	FALSE	   1
Statsvetenskaplig tidskrifts expedition	FALSE	   1
Verlag Friedrich Andreas Perthes A.-G	FALSE	   1
Undervisningsmaterialie centralen	FALSE	   1
Porin maaseurakunnan kunnallislautakunta	NA	   1
Nepo,  (1862-1943)	 TRUE	   1
Haapajärven säästöpankki	FALSE	   1
Vaasan tehdas- ja käsityöyhdistys	FALSE	   1
Strix & Cos förlag	NA	   1
Pohjois-Suomen karjanjalostusyhdistys	NA	   1
'Savon lehden' konttori	NA	   1
Williams and Norgate	FALSE	   1
Pohjanpalo, Tuomas	 TRUE	   1
Planting, Birger (1886-1964)	 TRUE	   1
Antrean kirkonkylän nuorisoseura	NA	   1
Sortavalan 'Ponnistus	FALSE	   1
Öfverstyrelsen för landtmäteriet, utgivare	NA	   1
Finska forstföreningens	NA	   1
Allmänna brandkårsförbundet i Finland	NA	   1
Helsingin yleinen ravintoyhdistys	FALSE	   1
Helsingin vapaa-ehtoinen palokunta	FALSE	   1
Petrelius, Albert	 TRUE	   1
Finska slöjddelegationen	NA	   1
Perä-Pohjolan kansanopisto	NA	   1
Perä-Pohjolan hevossiitosliitto	NA	   1
Sairaalalääkäriyhdistys	NA	   1
Finska ångpanneföreningen	NA	   1
Inkerin talonpoika	FALSE	   1
Vita bandet	NA	   1
Föreningen Fylgia	NA	   1
Helsingfors finska bokhandels	FALSE	   1
Pelkonen, E J	 TRUE	   1
Pelkonen, Armas Lauri Kustaa	 TRUE	   1
Edgrens bokhandel	FALSE	   1
Hökerberg	FALSE	   1
Förlag: E. Wallenius	FALSE	   1
Ylämurto, Heikki	 TRUE	   1
Socialdemokratiska ungdomsförbund	FALSE	   1
Partanen, Helena	 TRUE	   1
Parkkila, John	 TRUE	   1
Finlands postiljonförening	NA	   1
Föreningen Marthas skrifter	FALSE	   1
Toivo	NA	   1
Paltamon kunta	NA	   1
Hyvinge klädesfabrik	FALSE	   1
Eläinsuojelus	FALSE	   1
Palmén, A J	 TRUE	   1
Voikan työväenyhdistys	FALSE	   1
Kuusankosken työväenyhdistys	FALSE	   1
Akinen, 	 TRUE	   1
Pakkala, E W	 TRUE	   1
Högforsin osuuskauppa	FALSE	   1
Finlands bank	NA	   1
Suomen painoasiain ylihallitus	NA	   1
Paimion kunta	NA	   1
Varsinaissuomalaisen osakunnan kotiseutuvaliokunta	NA	   1
Helsingin kirvesmiesten ammattiosasto	FALSE	   1
Suomen osuuskaupat	NA	   1
Osuuskauppamiehet	NA	   1
Agrikultur-ekonomiska försöksanstalten i Finland, utgivare	NA	   1
Fackklubben för elektroteknik	NA	   1
SOK	NA	   1
Suomen osuuskassaliike	NA	   1
Suomen maatalouskoulujen opettajayhdistys	NA	   1
Helsingin kaupungin suomenkieliset kansakoulut	NA	   1
S.T.L. Nuoriso-osastojen keskustoimikunta	NA	   1
Emerik Olsoni	FALSE	   1
Riihimäen yhteiskoulu	FALSE	   1
Oulun pyrintö	FALSE	   1
Kisakenttä	FALSE	   1
K.J. Raunio	NA	   1
Keisarillisen Senaatin Oikeustoimituskunta	NA	   1
Tampereen kivipaino	NA	   1
Savon työv. sanomalehti- ja kp.-osuuskunta	FALSE	   1
Olavi Penttinen	FALSE	   1
Metsänhoitoyhdistys Tapio	FALSE	   1
Edistysmiel. osuuskauppaväen keskuskomitea	NA	   1
Sångens vänner	NA	   1
Nurhonen, Heikki	 TRUE	   1
Tähti	NA	   1
NMKY	NA	   1
U, 	 TRUE	   1
Streng vertraulich	NA	   1
Kajaanin sanomalehti- ja Kirjapaino	FALSE	   1
Suomalainen, 	 TRUE	   1
Kuopion läänin itäinen vaalipiiri	NA	   1
Niskanen, Onni	 TRUE	   1
Nilsiän kunta	NA	   1
Maatalouskoulujen opettajayhdistyksen Etelä-Suomen piiri	FALSE	   1
Nenye, Eemi	 TRUE	   1
Nauru-lippaan toimitus	NA	   1
Etelä-Saimaan raittiuspiiritoimikunta	FALSE	   1
Määttälä, E	 TRUE	   1
Mäkinen, Heikki	 TRUE	   1
Oma voima	FALSE	   1
Wihtori Kosonen	FALSE	   1
Mynämäen kunta	NA	   1
Djurskyddslitteratur i Helsingfors	FALSE	   1
Mustonen, Iida	 TRUE	   1
Helsingin kirjaltajayhdistyksen siviililatojain osasto	NA	   1
Korkeakosken kauppa	FALSE	   1
Ilmari R. Lindqvist, utgivare	NA	   1
Kaarlo A. Helin	NA	   1
Munsala församling	FALSE	   1
Moilanen, Kaapro	 TRUE	   1
Oxford University Press	FALSE	   1
Bergström, J B	 TRUE	   1
Mikkola, Antti	 TRUE	   1
Mikkelin vesijohtolaitos	NA	   1
Pohjois-Savon kansanopisto	FALSE	   1
'Jyske	FALSE	   1
'Vapaa ajatus' förlag	FALSE	   1
Osuuskauppatoiminnan puoluettomuussuunnan järjestö	NA	   1
Tilapäistöiden kp	NA	   1
Helsingfors segelmakeri	NA	   1
Berglund, Uno	 TRUE	   1
Toijalan osuuskauppa	FALSE	   1
Paimion kauppaosuuskunta	FALSE	   1
Meriluoto, Aino	 TRUE	   1
Vasa bibelsällskap	FALSE	   1
Melander, Wilhart	 TRUE	   1
Mattias Selo	NA	   1
Forssan kirjakauppa	FALSE	   1
Tervakosken osuuskauppa r. l	FALSE	   1
Ahlman, Erik (1892-1952)	 TRUE	   1
B, 	 TRUE	   1
Markkula, Jaakko	 TRUE	   1
K. Kataja	NA	   1
Margariinikomitea	NA	   1
Manninen, Otto (1872-1950)	 TRUE	   1
Suomen Kirjastoseura	NA	   1
Malin, Artur	 TRUE	   1
Sortavalan uusi Kirjapaino	FALSE	   1
Kuopion maanviljelysseuran johtokunta	NA	   1
Backlund, R J	 TRUE	   1
Karjalan Maalaiskansan sanomalehti-osake	NA	   1
Lindgren ja Kumpp. kustannusliike	NA	   1
Socialdemokratiska partikommissionen	NA	   1
Louhivuori, O W	 TRUE	   1
Louhelainen, O A	 TRUE	   1
Matti Vuolukka	FALSE	   1
Styrelsen för Finlands drogistförening	NA	   1
Yksityinen kauppakoulu	FALSE	   1
'Terveyden	FALSE	   1
Lindström, Fredr J	 TRUE	   1
Lindholm, K E	 TRUE	   1
Lindholm, K	 TRUE	   1
Hilda Lagerstedt	FALSE	   1
J. Urpilainen	FALSE	   1
Suomen kirjeopiston kotiopetus	FALSE	   1
Turun evankelis-luterilainen seura	FALSE	   1
Sörnäisten ja Helsingin suomalainen nuorten naisten kristillinen yhdistys	FALSE	   1
Société de science agricole de Finlande	FALSE	   1
Suomen pankki	NA	   1
Suomen nuorisoseuraliike	NA	   1
Leppälä, Juhani (1880-NA)	 TRUE	   1
Posti- ja lennätinlaitoksen ylihallitus	NA	   1
Osuuskauppa Visa	FALSE	   1
Lemin julkaisutoimikunta	NA	   1
Leiviskä, Iivari	 TRUE	   1
Voim. ja urheiluseura 'Jyry	FALSE	   1
Tornion raittiuspiiri	FALSE	   1
Suomen matkailuyhdistys	NA	   1
Suomen Anniskelu- ja vähittäismyyntiyhtiöiden järjestelyvaliokunta	NA	   1
Kiikoisten osuusmeijeri	NA	   1
W. Joroinen	FALSE	   1
Turun evank.-lut. seura	FALSE	   1
Lehtonen, M	 TRUE	   1
Lehtonen, J V	 TRUE	   1
Uudenmaan sosialidemokratinen vaalipiirijärjestö	NA	   1
Hekivakuutusyhtiö Suomi	FALSE	   1
Lavonius, Magnus Karl	 TRUE	   1
Hangon pyhäkoulutoiminta	FALSE	   1
Kristillinen ylioppilasliitto	FALSE	   1
Lehtinen, Juho	 TRUE	   1
Tekijätär	FALSE	   1
Sortavalan reaalilyseon toverikunta	NA	   1
Yhteiskunnallinen keskusliitto	NA	   1
Lassila, Kaarlo	 TRUE	   1
Työv. sanomal. Kirjapaino- ja kauppaosuusk	FALSE	   1
H.W. Marjamaan Kirjapaino	FALSE	   1
Lappala, Risto	 TRUE	   1
N. N. K. Y	NA	   1
Lapin kunta	NA	   1
Raittiuskansan kp	FALSE	   1
L:rannan tuberkulosinvastustamisyhdist	FALSE	   1
Limingan osuuskauppa	FALSE	   1
Rovaniemen kunta	NA	   1
Juho Kartano	FALSE	   1
Sulo A. Sinisalo	NA	   1
Työläisnainen	NA	   1
Suomen N. M. K. Y. ja Nuorten kristillisten yhdistysten liitto	FALSE	   1
Kuusi, Aarne	 TRUE	   1
Michiganin kuparialueen liikemiesyhdistys	NA	   1
Laitinen, Johannes (1869-NA)	 TRUE	   1
Laitinen, A A A	 TRUE	   1
Telén & Co	FALSE	   1
Joensuun lyseo	FALSE	   1
Laiho, Antto	 TRUE	   1
Viipurin Suom. kirj. seura	NA	   1
Juha Lehto	FALSE	   1
Tainionkosken V. P. K	FALSE	   1
Suomen Turvetoimisto	FALSE	   1
Koski, Lahja	 TRUE	   1
Suomen lähetysseuran Lestadiolainen haaraosasto	FALSE	   1
Koskenmaa, Erik Johan	 TRUE	   1
Koskenjaakko, A A	 TRUE	   1
Laaksovirta, Aarne	 TRUE	   1
Korpimaa, Timo	 TRUE	   1
Suomen rakennusmestariliitto Helsingin suomalainen osasto, julkaisija	NA	   1
Korolev, Viktor	 TRUE	   1
Kärki, J A	 TRUE	   1
Kymintehtaalaisten osuuskaupan i. l. hallitus, julkaisija	NA	   1
Lahden kirjakauppa	NA	   1
Vapaan lähetyksen toimisto	FALSE	   1
Vetelin säästöpankki	FALSE	   1
Koponen, Edvard	 TRUE	   1
Käkisalmen säästöpankki	FALSE	   1
Osuuskunta Raivaajan kp	NA	   1
Tryckeriab. Fylgia	NA	   1
Sanakuva	NA	   1
Johannes Hoving	FALSE	   1
Knaapinen, M A (1863-1954)	 TRUE	   1
Seminaarin ent. oppilaat	NA	   1
Oulun suomalainen klubi	FALSE	   1
Jyväskylän matkailijayhdistys	NA	   1
Kivikoski, J F	 TRUE	   1
Kivijärvi, Erkki (1882-1942)	 TRUE	   1
Kauppakorkeakoulukomitea	NA	   1
Suomen liikemiesten kauppaopisto	NA	   1
Juusela, Väinö	 TRUE	   1
Kauhajoen nuorisoseura	NA	   1
Pyh. hallitseva synoodi	NA	   1
Kinos, K V	 TRUE	   1
Miina Kilpi	FALSE	   1
Kilpi, S	 TRUE	   1
Kilpi, O K	 TRUE	   1
Kaupunginvaltuusto	NA	   1
Sörnäisten Krist. kansanopisto	FALSE	   1
Kuopion kuuromykkäinkoulu	FALSE	   1
Karvonen, A	 TRUE	   1
Kiikoisten kunta	NA	   1
Kiianlinna, Ilmari	 TRUE	   1
Hevosmies, 	 TRUE	   1
Karjalainen, August	 TRUE	   1
Suom. kansallis-raittius-veljeysseura	NA	   1
Hämeenlinnan suomalainen säästöpankki	FALSE	   1
Idän suomalainen raittiuskansan liitto	NA	   1
Ypäjän kirkonkylän osuuskauppa	NA	   1
Työväen osuuskauppa Onni	NA	   1
Porin ympäristön osuusmeijeri	NA	   1
Pakkalan osuusmeijeri-osuuskunta	NA	   1
Oulun läänin Hätäapukomitea	NA	   1
Ylistaron osuusmeijeri	NA	   1
Oulun osuuskauppa r. l	FALSE	   1
Kansanvalistusseuran Uudenkaupungin haaraosasto	NA	   1
Kares, K R	 TRUE	   1
Kansainvälinen ammattiyhdistysliike	NA	   1
Haminan rautatie	NA	   1
Emil Sundell	NA	   1
Betelin seurakunnallinen nuorisopiiri Turussa	FALSE	   1
Kantele, Wäinö Vilhelm	 TRUE	   1
Suomen opettajayhdistyksen keskushallitus	NA	   1
Kansan tahdon kp	NA	   1
Kangasvuo, Johannes	 TRUE	   1
Kallio, Topi	 TRUE	   1
Suomen kansakoulun historian aineksia keräävä komitea	FALSE	   1
Längelmäen säästöpankki	FALSE	   1
Tekijä, jakaja	FALSE	   1
Kemppi, Albin	 TRUE	   1
Kuopion uimaseura	FALSE	   1
Kemin työväenseura	NA	   1
Kodin lehti	NA	   1
Lounas Osuuskunta	NA	   1
Voimistelunopettajain liitto	FALSE	   1
Y. Halonen, E. Nyström, P. Pääkkönen	NA	   1
Idän Suomalaisen raittiusk. liitto	NA	   1
Hämeen-hinttu, 	 TRUE	   1
Sörnäisten suomalainen seurakunta	NA	   1
Kristillinen työkansa	FALSE	   1
Kalastuskomitea	NA	   1
Lappeenrannan käsityöläis- ja tehtailijayhdistys	FALSE	   1
Keräystoimikunta	FALSE	   1
Tammelan kirjakauppa, jakaja	FALSE	   1
Kajaanin sos.-dem	NA	   1
Eeli ja William Jokinen	FALSE	   1
Keskusosuusliike Hankkija	FALSE	   1
Parkanon säästöpankki	FALSE	   1
Kaila, Toivo T (1884-1961)	 TRUE	   1
J. Andersson	NA	   1
Jämsän kansanopiston toveriliitto	NA	   1
Onni Palokangas	NA	   1
Pohjois-Satakunnan kansanopiston oppilasliitto	NA	   1
C. E. yhdistys	NA	   1
Turun suomalaisten vaalikomitea	NA	   1
Tampereen kirjakauppa	FALSE	   1
Lappeenrannan kaupunki	FALSE	   1
Länsi-pohjan osuuskauppa	FALSE	   1
Järvelä, G	 TRUE	   1
Maanviljelysharjoitteluvaliokunta	NA	   1
Tudeer, L O Th	 TRUE	   1
Vihdin sos. dem. kunnallistoimikunta	FALSE	   1
V. Kosonen ja K:ni	FALSE	   1
Finnish Daily Publishing Company	FALSE	   1
Maan kestikievarit	FALSE	   1
Teknillinen yhdistys Suomessa	NA	   1
Vuoristo, P S	 TRUE	   1
Ylöjärven kunta	NA	   1
Dosenttiyhdistys	NA	   1
Suomen rohdoskauppiaitten yhdistyksen hallinto	NA	   1
Väisälä, Vilho	 TRUE	   1
Maksaja, Pikku	 TRUE	   1
Finnish Daily Publishing	FALSE	   1
Ruskealan opettajayhdistys	FALSE	   1
Tilvis, Arvi	 TRUE	   1
Suomen kuljetustyöntekijäin liiton Viipurin liikeapulaisyhdistys	NA	   1
N. Kotkavuoren välitysliike, jakaja	FALSE	   1
Vartiainen, J V	 TRUE	   1
Chr. Sjöblom ja T.V. Toivio	NA	   1
'Suomen viikkolehden' toimisto	FALSE	   1
Vienan Karjalaisten liitto	FALSE	   1
Hänninen, Kaarlo	 TRUE	   1
Liikemies, 	 TRUE	   1
Kotkan kuoro	FALSE	   1
Suomen vanginvartijayhdistys	NA	   1
Valvanne, Väinö	 TRUE	   1
Hämeenlinnan matkailijayhdistys	NA	   1
Raamatuntutkijain seura	NA	   1
Hyttinen, Juho	 TRUE	   1
Sosialidemokratinen kunnallistoimikunta	NA	   1
Huotari, Anton	 TRUE	   1
Kauppa-asioimisto Merkur	NA	   1
Yhdistyneitten edistyspuolueitten valtuuskunta	FALSE	   1
Nauru-Jussin toimitus	NA	   1
Hämeenlinnan työväenyhdistys	FALSE	   1
Edith Strengin kirjakauppa	FALSE	   1
Honkala, K F	 TRUE	   1
Lääkintölaitos	FALSE	   1
Osuuskauppa Mäki-Matti	FALSE	   1
Systema	NA	   1
Hjelt, Edv (1855-1921)	 TRUE	   1
Someron osuusmeijeri	FALSE	   1
Tattari, Juho	 TRUE	   1
Suomen sos.-dem. nuorisoliiton toimikunnan julkaisu	NA	   1
Viipurin telefooniosake	FALSE	   1
Vaasan sos.-dem. kunnallistoimikunta	NA	   1
Wettberg, Frans Emanuel	 TRUE	   1
Pohjoismaisen yhdistyksen tieteellisen eläinrääkkäyksen vastustamiseksi jäseniä	NA	   1
Vaasan sos.-dem. nuorisoliitto	NA	   1
Kotimaa	FALSE	   1
Piiritoimikunta	NA	   1
Uudenmaan yhdistyneiden suomalaisten puolueiden vaalitoimisto	NA	   1
Liittotoimikunta	NA	   1
A. Jokinen & Co:i	NA	   1
Vehmaan osuuskauppa	NA	   1
Paavo Väyrynen	FALSE	   1
Uudenmaan nuorisoseura	NA	   1
Talvi Oja, Kuuno A	 TRUE	   1
Leander & Sandberg	NA	   1
Suomal. sosial. kustannus	FALSE	   1
Piirustuksenopettajayhdistys	FALSE	   1
Pyhäjärven kunta	NA	   1
Tallgren, K Z	 TRUE	   1
Antellin valtuuskunta, julkaisija	FALSE	   1
Mikko Tammisen valitsijoita	NA	   1
Työväen järjestönuorten liike	NA	   1
Takala, Sanfrid	 TRUE	   1
Pohjoisen piirin sos.-dem. piiritoimikunta	NA	   1
Kp. Toivo	NA	   1
Törnwall, Bertel	 TRUE	   1
Suomen N. M. ja N. K. Y. liitto	FALSE	   1
Tyrnävän seudun osuusmeijeri	NA	   1
Suomen höyrykattilayhdistys	NA	   1
W.S.O.Y	FALSE	   1
Henttu, S V	 TRUE	   1
Henriksson, Hilja	 TRUE	   1
Heman, G A	 TRUE	   1
Ateneumin kirjakauppa	NA	   1
Helsingin työväen osuuskauppa r. l	NA	   1
Hangö samskola	NA	   1
Vakuuttaja	FALSE	   1
Suursalmi, Onni	 TRUE	   1
Suomen yhdys-pankki	NA	   1
Osuuskunta Kirjapainotaito	FALSE	   1
Suom. puolueen edustajaryhmä	NA	   1
Tammi kauppa	FALSE	   1
Suomalainen, E W	 TRUE	   1
Heinricius, G	 TRUE	   1
H:gin Puuseppäin A.-Y	FALSE	   1
Suomen sahateollisuustyöväen liitto	NA	   1
Heikinheimo, Mikko	 TRUE	   1
J. Heikinheimon kirjakauppa, jakaja	FALSE	   1
Työv. kp	NA	   1
Keskustoimikunta	NA	   1
Piispain kokous	FALSE	   1
Kuopion luonnon ystäväin yhdistys	FALSE	   1
H. H	FALSE	   1
Oulun agitatsionipiiritoimikunta	FALSE	   1
Hartausviikon toimikunta	NA	   1
Sipi, Julius N	 TRUE	   1
Silvennoinen, Onni	 TRUE	   1
Siljo, Juhani (1888-1918)	 TRUE	   1
Siirala, Martti (1889-1948)	 TRUE	   1
Suomen yleinen hammas- ja suuhoitoa edistävä yhdistys	NA	   1
K-S. työv.sanomalehti osuuskunta	FALSE	   1
Sortavalan diakonitarlaitos	FALSE	   1
Itkonen, T I	 TRUE	   1
G.E. Jansson & Coumpp. Kirjapaino, jakaja	FALSE	   1
Tilma Hainari	FALSE	   1
Felix Hyrske	FALSE	   1
Tyyni Nylund	FALSE	   1
Adolf Nylund	FALSE	   1
Uuden Suomettaren	FALSE	   1
Kuusamon työväenyhdistys	FALSE	   1
Hagelin, Sam	 TRUE	   1
Side, Otto	 TRUE	   1
Härmä, F V	 TRUE	   1
Sosialidemokratinen piiritoimikunta	NA	   1
Sortavalan rovastikunta	NA	   1
Helsingin sos.-dem. kunnallistoimikunta	NA	   1
Uusi Aura	NA	   1
Vähänkyrön osuuskauppa	FALSE	   1
Hämeenlinnan kaupunki	FALSE	   1
Tampereen terveyslautakunta	FALSE	   1
Helsingin uusi Kirjapaino, levittäjä	NA	   1
Selinheimo, Vilho	 TRUE	   1
Kokoomuspuolueen piiritoimikunta	FALSE	   1
Granö, J G	 TRUE	   1
Johannes Granö	FALSE	   1
Sjöström, Wilho	 TRUE	   1
Suom. sosialistiset kustannusyhtiöt	FALSE	   1
Itä-Suomen Kirjapaino	FALSE	   1
Yliopiston kirjasto	FALSE	   1
Työwäen Sanomalehti-Osake	FALSE	   1
Eduskunnan kirjasto, jakaja	FALSE	   1
Runehjelmin kustantamo	FALSE	   1
Teemu, 	 TRUE	   1
Oulun nuorisoseurakunta	FALSE	   1
Frey, Johan A	 TRUE	   1
Kirjapaino Sanan valta, jakaja	FALSE	   1
Pohjolan kustannus-osake	FALSE	   1
Vartio-tornin raamattu- ja traktaattiseura	FALSE	   1
Forsgren, Eemil (1860-1922)	 TRUE	   1
Forsblom, A	 TRUE	   1
Minnesota Loyalty Lyceum, julkaisija	FALSE	   1
Salonen, Toivo	 TRUE	   1
Elon r.l	FALSE	   1
Lahden osuuskauppa r.l	FALSE	   1
Helsingin kirjakauppa, levittäjä	FALSE	   1
A. Karell'in kp	NA	   1
Anna Kurimo	FALSE	   1
Kirkollinen Sisälähetys	NA	   1
H. Haapaniemi	FALSE	   1
Metsänhoito Ylioppilasyhdistys 'Metsämiehet	NA	   1
Evankelinen lähetystyö	NA	   1
En	FALSE	   1
Kotkan ajuriyhdistys	FALSE	   1
Carl Päiviö ja Gusti Alonen y.m	FALSE	   1
Liikemiesherätystyö Suomessa	NA	   1
Karjalan ylendys-seura	NA	   1
Amerikan suomalaiset sosialistiset kustannusyhtiöt	FALSE	   1
Eskola, Pentti (1883-1964)	 TRUE	   1
N. M. K. Y. ja N. K. Y. liitto, jakaja	FALSE	   1
Hintikka, S V	 TRUE	   1
Hiltunen, P J	 TRUE	   1
Hillilä, Hugo	 TRUE	   1
Engelberg, Rafael	 TRUE	   1
Engelberg, G	 TRUE	   1
Ahtela, H (1881-1968)	 TRUE	   1
