original	polished	Count
Författaren :;Weilin & Göös, distr.		   1
tryckt ho Johan Christopher Holmberg	Holmberg, Johan Christopher	   1
prändätty Henr. C. Merckelin tykönä, cuningalisen kirjan präntäjän suures ruhtinan maasa Suomes	Merckell, Henric Christopher	   1
Finska statsjärnvägarne		   1
Siipikarjahoidon ystävät		   1
excusi  Johanne Waldio, Reg. Univers. Abons. typogr.	Wall, Johan Larsson	   1
[Joh. Georg. Eberdt]	Eberdt, Johan Georg	   1
Eduskuntaryhmä		   1
KS. kp.		   1
[Carolus E. Ekelund]		   1
Suomalainen kirjapaino-yhtiö		   1
J. Kiämpe	Kämpe, Johan	   1
excusa â Joh. L. Wallio, A. t.	Wall, Johan Larsson	   1
[Maakansa]		   1
ex typographiâ viduae Gutterwicianae	Andreas Gutterwitz' änka	   1
[J. C. Frenckell]		   1
[A. E. Nordenskiöld]		   1
[Suomen Talousseura],;Åbo Tidning'in kirjapaino-osakeyhtiö)		   1
tryckt hos Johan Christopher Frenckell	Ruotsi	   1
[Kaskö andelshandel m.b.t., utg.]		   1
Puttkammer & Mühlbrecht	Liga der Fremdvölker Russlands	   1
Oy. Kirjapaino Sanan valta, jakaja		   1
Yrjö Weilin & Kumpp. o. y.		   1
[Merikarttalaitos]		   1
Isak Smeds		   1
[Finsk militär tidskrift]		   1
Milo'ske Boghandel		   1
aff Iohan Winter	Winter, Johan	   1
Edlund	Suomen historiallinen seura	   1
Ilmari Palmén [jakaja]		   1
Peltomiehen toimitus		   1
Ständerbiblioteket		   1
Helsingin uusi kirjapaino-oy		   1
impressa apud viduam Reg. Acad. typogr. Joh. C. Frenckell	Johan Christopher Frenckellin leski	   1
Yhdistyneet edistyspuolueet		   1
haec impressa penes Johannem Wallium	Wall, Johan Larsson	   1
â Regiae Academiae typogr. Johanne Laurentii Wallio	Wall, Johan Larsson	   1
ex officina Frid. Wilh. Meyeri		   1
U.W. Telén & C:o		   1
Suomen apteekkariyhdistys		   1
[Johann Christoph Brendeken]	Brendeken, Johann Christoph	   1
tryckt aff Johan Winter, kongl. booktr. vthi stoorfurstendömet Finland	Winter, Johan	   1
M. V. Wuolukka		   1
exc. apud Johannem Wallium	Wall, Johan Larsson	   1
Suomalaisen kirjallisuuden seura :;Luth. evankeliumi-yhtiö		   1
[Kalevan Naiset]	Kalevan Naiset	   1
Suomen vaatetustyöntekijäin liiton toimisto	Suomen vaatetustyön<<Author>>in liitto	   1
tryckt af Johan Billingsley	Billingsley, Johan	   1
[J. W. Lillja]		   1
Evert Böcker		   1
Söderström & C:o [jakaja]		   1
Finska metallindustrins arbetsgifvareförbund	Suomen metalliteollisuuden työnantajaliitto	   1
Tilastollinen toimisto	Tilastollinen päätoimisto	   1
[G. E. Eurén]		   1
Glavnoe Gidrografičeskoe Upravlenie		   1
Ylioppilaiden raittiusyhdistys		   1
in officinis librariis M. Swederi	Edman, Johan	   1
Wahlström & C.		   1
apvd Iohan Edman, director. et Reg. Acad. typogr.	Edman, Johan	   1
Hämeen Sanomain osake-yhtiö		   1
Hyvinkään lähetysyhdistys		   1
Emil Murén		   1
Stenografiska fören.		   1
excusus  Johanne Winter	Winter, Johan	   1
af Johan Winter, kongl. booktr. i stoor-förstendömet Finland	Winter, Johan	   1
[J. C. Frenckell II]	Frenckell, Johan Christopher II	   1
Henrik Renqvist		   1
tryckt uti Kongl. Antiq. archiv. boktryckeriet, hos sal. Joh. L. Horrn	Johan Laurentius Horrns enkia	   1
Sammon takojat		   1
Alb. Cammermeyer		   1
Hultman		   1
exc. Joh. Kiämpe, Reg. Acad. typogr.	Kämpe, Johan	   1
Kongl. tryckeriet	Merckell, Jacob	   1
Holmström :;Viipurin suomalainen kirjallisuusseura		   1
Gosudarstvennaâ tipografiâ		   1
prändätty directeur. ja cuningallisen kirjan-präntäjäldä suuren ruhtinan. Suomes Jacob Merckellildä	Merckell, Jacob	   1
G. A. Grönlund		   1
O. Wihantola, jakaja		   1
Jaakko Suutala		   1
tryckt hos Pehr Ol. Axmar	Axmar, Pehr Olof	   1
Hämeen Voima		   1
[J. Häggman ja S. Hirvonen]		   1
Hämeenlinnan V. P. K.		   1
A. B. Agros		   1
Söderström	Finska grundlagskomitén	   1
[G. L. Aschan]		   1
F. Tilgmanns bok och stentryckeri		   1
Turistföreningen	Touristenverein in Finland, Filiale Hangö	   1
impressit direct. & typog. reg. mag. duc. Finland. Jacob Merckell	Merckell, Jacob	   1
impr. à Joh. Waldio, Reg. Univ. Aboëns. typograph.	Wall, Johan Larsson	   1
O. Penttinen		   1
impressum apud viduam Reg. Acad. typogr. Joh. C. Frenckell	Johan Christopher Frenckellin leski	   1
Norsk finnemisjon		   1
[Eric Flodström]	Flodström, Eric	   1
Typis Frenckellianis	Frenckell, Johan Christopher II	   1
[Eteläsuomalainen osakunta]	Eteläsuomalainen osakunta	   1
U Krašeninnikova i K.		   1
Ksiegarnia Polska		   1
Työnjuhlatoimikunta		   1
Tidnings ab Wasa		   1
Suomalainen teatteri		   1
Oskari Grönroos	Porin lyseon toverikunta	   1
Tryckeri- och Tidnings Ab i Borgå		   1
imprimeb. Johan. Kiämpe Reg. Acad. typogr.	Kämpe, Johan	   1
tryckt hos Henr. C. Merckell, kongl. boktr.	Merckell, Henric Christopher	   1
Industriidkarenes i Finland Ömsesidiga Brandstodsförening		   1
Stadsmissionen		   1
[Finska Arbetsgifvareförbund]		   1
[s.l.]		   1
[Ulvilan kunta]	Ulvilan kunta	   1
Vienan Karjalaisten liitto		   1
Tampereen kirjakauppa		   1
Zilliacus :;Viipurin S. Kirjall.-Seura		   1
Friedr. Vieweg & Sohn		   1
Hempel		   1
prändätty Johan Winterildä cun. kirjan pränt.	Winter, Johan	   1
Waseniuska Bokhandeln, distr.		   1
[Pedag. föreningen i Finland]		   1
pränttäisi Iohan Wald, A. t.	Wall, Johan Larsson	   1
[Turun kaupunki]		   1
C. Trapp culutuxella prändätty Joh. Kiämpildä.	Kämpe, Johan	   1
Ståhlberg		   1
Matti Wuolukka & Kumpp.		   1
af And. Biörckman	Björckman, Anders	   1
tryckt af Henr. C. Merckell, kongl. boktr. i stor-förstend. Finland	Merckell, Henric Christopher	   1
Hjelt :;Wilén		   1
druckts Johann Gottlieb Rothe	Rothe, Johann Gottlieb	   1
[Höjer]	Ruotsi	   1
J. Edman	Edman, Johan	   1
Otto Anders		   1
Kyläkirjaston Kuvalehti		   1
[Oulun läänin talousseura]		   1
Työkansan k.-yhtiö		   1
gedruckt bey sel. Andreas Biörckmans nachgel. Wittwe	Anders Björckmans enka 	   1
Nya Pressen		   1
excudebant Regiae Academiae typographi	Zeipel och Palmblad	   1
Kirja-Aitta		   1
Lahden uusi kirjapaino		   1
Expertuttalande angående beskattningen af maltdrycker		   1
excud. Aeschill. M. Acad. typog.	Mattsson, Eskil	   1
[Sydvästra Finlands svenska folkhögskola]		   1
impr. apud. Joh. Laurent. Wallium, A. t.	Wall, Johan Larsson	   1
tryckte i Frenckellska tryckeriet	Frenckell, Johan Christopher II	   1
Suomen teollisuuslehti		   1
tryckte i Frenckellska boktryckeriet	Frenckell, Johan Christopher II	   1
Turun ja Porin eläinsuojelus-yhteydet		   1
impressa apud viduam Reg. Acad. typogr. Joh. Christoph. Frenckell	Johan Christopher Frenckellin leski	   1
Lundberg		   1
excusus â Joh. Waldio, Reg. Univ. Ab. typogr.	Wall, Johan Larsson	   1
tryckt aff Petter Hansson, Acad. typ.	Hansson, Peter	   1
Rouvasväen raamattuseura		   1
tryckt hoos sahl. Georg Hantschs effterlefwerska	Georg Hantschs efterlefwerska	   1
[E. Lagus i distr.]		   1
[J. F. Hellman]		   1
Författare :;W. Hagelstam, distr.		   1
Tverskoe Gubernskoe Zemstvo		   1
literis Michaelis Gerhardi Grenzii typographi academici	Grenzius, Michael Gerhard	   1
Internationella Traktat- och missionsföreningen		   1
[Johann Vogel]	Vogel, Johann	   1
'Sanoma'		   1
[Åbo stad]		   1
Lutherilainen evankeliumi-yhdistys		   1
Suomen hevosjalostusliitto		   1
tryckt hoos And: Biörckman Kongl: acad: boktr.	Björckman, Anders	   1
Literis Wernerianis	Werner, Johan Henric	   1
prändätty C. A. Londicerildä	Londicer, Carl Anton	   1
typis Merckellianis	Merckell, Henric Christopher	   1
prändätty Kuning:sen acad. kirjan-präntäjän Frenckellin lesken tykönä	Johan Christopher Frenckellin leski	   1
impr. apud Joh. L. Walilum[!], A. t.	Wall, Johan Larsson	   1
Daniel J. Medelplan	Medelplan, Daniel	   1
[Henrich Keyser]	Keyser, Henric II	   1
Käkisalmen kaupunki		   1
Beijer ;;[Edlund]		   1
excudit Henricus Keyser, S.R.Mtis. & Academiae typographus	Keyser, Henric II	   1
Suomen painoasiain ylihallitus		   1
excusus â Petro Hansonio Acad. typ.	Hansson, Peter	   1
Helsinge kommun	Helsingin maalaiskunta	   1
aff I. Georg Eberdt	Eberdt, Johan Georg	   1
V. Hoving		   1
Julius Krohn		   1
excudit Joh. Georg Eberdt	Eberdt, Johan Georg	   1
H. Aschehoug & Co		   1
Suomen metsänhoitolehti		   1
Tampereen Työväen sanomalehti		   1
Böckerman		   1
impr. Joh. Kiaempe Reg. Acad. typ.	Kämpe, Johan	   1
tryckt hos Anders Zetterberg	Zetterberg, Anders	   1
Unggren.		   1
Akademsika Bokhandeln, jakaja		   1
V. Kosonen :;Suomen työväen sanomalehti-osuuskunta, jakaja		   1
Gummerus	Teknillinen korkeakoulu	   1
tryckt hos P. A. Norstedt & Söner		   1
Eläinsuojelustoimisto		   1
[Albertvs Ingman]		   1
Th. Tammelin		   1
präntätty, directeurildä ja cuningalliselda kirjan präntäjäldä, Jacob Merckellildä	Merckell, Jacob	   1
tryckt hoos Johan H. Werner Kongl. acad. booktr.	Werner, Johan Henric	   1
tryckt hos directeuren, Kongl. acad. och stadsens boktr. i stor-förstendömet Finnland, Jacob Merckell	Merckell, Jacob	   1
exc. R. Ac. typ. Joh. Kiämpe	Kämpe, Johan	   1
Björneborgs tidning		   1
Åbo Tryckeri och Tidnings Aktiebolag		   1
[Johannes Ericus Hongelin]		   1
Kaakkois-Karjalan kirjapaino-o.y.		   1
präntätty P. T. Mallingin kirjanpräntissä		   1
Eurén :;Tampere :;Hagelberg		   1
impr. E. Flodström R. A. typ.	Flodström, Eric	   1
tryckt af Henr. C. Merckell, kongl. boktr. i stoor-furstendömet Finland	Merckell, Henric Christopher	   1
Weilin & Göös	Pyhän Sergein ja Hermanin veljeyskunta	   1
excudit Joh. Georg. Eberdt	Eberdt, Johan Georg	   1
G. Ronelius		   1
Finsk-ugriska Sällskapet		   1
impr. apud Jo. Laurentii Wallium, Regiae Univ. ibid. typogr.	Wall, Johan Larsson	   1
Hj. Lax		   1
G. W. Edlundin kustannus		   1
prändätty Kuningallisesa suomalaisesa präntisä	Carlbohm, Johan Arvid	   1
W. Engelmann		   1
Wiipurin laivanpäällysmiesyhdistys		   1
Luzac & C:o		   1
Merkurius kustannusoy.		   1
Finska litteratursällskapets tryckeri		   1
tryckt hos Joh. C. Frenckell	Frenckell, Johan Christopher I	   1
Mikkelin Työväen sanomalehti- ja kirjapaino-osuuskunta		   1
Knižnyj magazin' i sklad' izdanìj O. N. Popovoj		   1
M. W. Vuolukka		   1
[Föreningen för främjande af allmännyttig byggnadsverksamhet]		   1
De Blindas Förbund i Finland, utg.		   1
Viborgsbladet		   1
Åbo Tidning'in kp.	Suomen evankelis-luterilainen kirkko	   1
typis viduae Reg. Acad. typogr. Joh. C. Frenckell	Johan Christopher Frenckellin leski	   1
Taavi Lehtinen		   1
Granlund		   1
Yhteiskunnallinen keskusliitto		   1
Alexanders-universitetet i Finland		   1
Nuorsuomalaisen puolueen kanslia, julkaisija		   1
trykätty Henrich Keisarilda cuningaliselda kirjan painajalda	Keyser, Henric II	   1
[Peter Hansson?]	Hansson, Peter	   1
Hachette		   1
[typis Eschilli Matthiae Molybd.]	Mattsson, Eskil	   1
Onni Palokangas		   1
William Ruth		   1
excudit Johannes Brendeken, Regiae Academiae typographus	Brendeken, Johann	   1
Lindstedts antiqv. bokh.		   1
Luth. evang.-fören.		   1
excusae Johanne Winter	Winter, Johan	   1
A. W. Lindgren		   1
impress: apud Johannem Laurent. Wallium	Wall, Johan Larsson	   1
Ph. Reclam		   1
Finska typografförbundet	Suomen kirjatyön<<Author>>in liitto	   1
impr. R. Acad. typ. E. Flodström	Flodström, Eric	   1
Suomalais-Lutherilainen Kustannusliike		   1
Finska läkaresällskapet		   1
präntätty Kuning:sen maj:tin präntisä	Momma, Peter	   1
tryckt hoos Amund Grefwe	Grefwe, Amund Nilsson	   1
Suomen kristillinen ylioppilasliitto		   1
[Landtbruks-, fiskeri- och slöjdutställningen]		   1
Ulosantaja		   1
litteris J. C. Frenckell & fil.	J. C. Frenckell ja poika	   1
Kustannus-o.y. Helios		   1
impressit Johannes Christophorus Frenckell, Reg. Acad. typogr.	Frenckell, Johan Christopher I	   1
Suomen työväen valtuukunta		   1
[Ålandska student-gillet]	Åländska studentgillet	   1
Suomen muinaismuistoyhdistys		   1
Utgifvaren :;P. H. Beijer, distr.		   1
Suomalaisen puolueen kanslia		   1
Tipografìâ I. N. Skorohodova		   1
Sim.		   1
präntätty präntäjäin directörin Joh. H. Wernerin tykönä	Werner, Johan Henric	   1
Suom.luth. evank.-yhdistys		   1
[Tuusulan kansanopisto]		   1
tryckt på Direct. Lars Salvii Förlag		   1
bey Henrich Keyser	Keyser, Henric I	   1
[Suomen kansallismuseo]		   1
[Henrik Keyser II]	Keyser, Henric II	   1
tryckt hos Georg Wilhelm Londicer. Efter tryckt exemplar	Londicer, Georg Wilhelm	   1
tryckt af Georg Wilhelm Londicer, kongl. priv. boktryckare	Londicer, Georg Wilhelm	   1
[Alexander Fredric. Laurell]		   1
[Septem]		   1
af Petro Hansonio	Hansson, Peter	   1
Lindstedts Antikvariska Bokhandel		   1
A. F. Devrìena		   1
Joensuun kirjapaino-yhtiö		   1
prändätty directeurildä ja cuning:selda kirjan präntäjäldä, Jacob Merckellildä	Merckell, Jacob	   1
J. Simelii arfvingars boktryckeriaktiebolag	Voimaliitto	   1
Finnischer Kunstverein	Suomen taideyhdistys	   1
W. ja G.	Suomen kaunokirjailijaliitto	   1
Valonvalta		   1
Helin		   1
'Vapaa Ajatus'		   1
Akateeminen kirjakauppa [jakaja]		   1
Methuen & Co		   1
Söderström, distr.		   1
Salama	Salama, henkivakuutusosakeyhtiö	   1
excusa  Johanne Winter, Regio typographo	Winter, Johan	   1
G. W. Edlunds bokhn., distr.		   1
Tietosanakirja-Osakeyhtiö		   1
excud. Joh. Kiaempe, reg. Acad. typogr.	Kämpe, Johan	   1
tryckt hoos Joh. Henr. Werner	Werner, Johan Henric	   1
A. E. Modeen		   1
imprimebat Petrus Wald	Wald, Peder Eriksson	   1
Red. der Finnisch-ugrischen Forschungen		   1
Haminan sanomat		   1
Ilmoittaja sanomalehden ja kustannusliikkeen kp.		   1
prändätty Georg Wilhelm Londicerildä. Prändätyn exemplarin jälken Stockholmisa	Londicer, Georg Wilhelm	   1
Turun läänin etel. vaalipiirin sos.-dem. piiritoimikunta		   1
Black		   1
Kustannus-o.y. Sampo		   1
tryckt af Joh. Kiämpe kongl Acad. boktr.	Kämpe, Johan	   1
excusa apud Petrum Hansson Acad. typog.	Wald, Peder Eriksson	   1
prändätty directeurin ja kuningallisen kirjan-pränttäjän suren ruhtinan maasa Suomesa Jacob Merckellin tykönä	Merckell, Jacob	   1
Armand Colin		   1
tryckt uti kongl. tryckeriet, hos directeuren Pet. Momma = Stockholmisa : prändätty cuningallises tryckerisä directeur. Pet. Momman tykönä	Momma, Peter	   1
Suomen nahkatyöntekijäin liitto	Suomen nahkatyön<<Author>>in liitto	   1
Fr. Skoglund		   1
Pyhäkouluyhdistys		   1
Söderström & C:o	Svenska Studenters Partidelegation	   1
Maalaisliiton eduskuntaryhmä		   1
exc. Joh. Kiämpe, Reg. Acad. typ.	Kämpe, Johan	   1
impressa â Petro Hansonio, Acad. typ.	Hansson, Peter	   1
[Johan Henrik Werner?]	Werner, Johan Henric	   1
Verner Söderström		   1
excusa apud viduam Hansonii, Acad. typogr.	Peter Hanssons enckia	   1
af Iohan Winter, kongl, booktryckare	Winter, Johan	   1
Joensuun eläinsuojeluyhdistys		   1
Öfversättaren		   1
durch Balthasar Kühnen, bestellten Buchtruckern	Kühn, Balthasar	   1
tryckt hos magister J. C. Frenckell, Kongl. acad. boktr.	Frenckell, Johan Christopher I	   1
prändätty direktörildä ja kuning. suomalaiselda kirja-präntäjäldä Johan A. Carlbohmilda, omalla kulutuxellansa	Carlbohm, Johan Arvid	   1
Åbo stad		   1
O. W. B.		   1
impr. apud Johannem Laur. Wallium, A. t.	Wall, Johan Larsson	   1
tryckt uti thet Kongl. tryckeriet, hos directeuren Pet. Momma	Momma, Peter	   1
typis Christiani Schrödteri, Acad. typ.	Schrödter, Christian	   1
Fröken Forsmans svenska flickskola	Fröken Forsmans svenska flickskola i Helsingfors	   1
[Polytekniska Institutet]		   1
Centrallaget för handelslagen i Finland m.b.t.		   1
Kustannustoimisto Tieto		   1
hos sal. Lars Walls enckia	Lars Walls enckia	   1
Kokoomuspuolueen piiritoimikunta		   1
Gust. Ronlius		   1
Sjömansmissionssällkapet		   1
K. L.		   1
[Frivilliga brandkåren i Borgå]		   1
Suomen vapaan lähetyksen kustannustoimisto		   1
[J. Westerback],;Oulun kirjapaino-oy.		   1
Suomalaisen Kjallisuuden Seura		   1
imprimebat Johannes Vogelius, Academiae typogr.	Vogel, Johann	   1
Mons Litleré		   1
[G. W. Londicer?]	Londicer, Georg Wilhelm	   1
Grahn		   1
excusa  Johanne Vogel, Acad. typogr.	Vogel, Johann	   1
tryckt hos Benj. G. Schneider	Schneider, Benjamin Gottlieb	   1
hos Swederus, K. a. b., [tryckt hos Johan A. Carlbohm]	Carlbohm, Johan Arvid	   1
Statens Historiska Museum		   1
Työväen kustannusosakeyhtiö		   1
Suomen sairaanhoitajataryhdistys		   1
Suomalainen Kansa		   1
Tuberkuloosin vastustamisyhdistys		   1
W. Söderström		   1
prändätty directeur. ja cuningallis. kirjan-präntäjäldä suuren ruhtinanm. Suomesa, Jacob Merckellildä	Merckell, Jacob	   1
[Fredericus Julius Petersén]		   1
Akateeminen kirjakauppa, jakaja		   1
[Mellersta Kyrkslätt Ungdomsförening, utg.]		   1
[tryckt hos Johan Georg Lange]	Lange, Johan Georg II	   1
Finlands Hypoteksförening		   1
präntätty Kuningallisessa suomalaisesa prändisä, Joh. Arv. Carlbomin omalla kulutuxella	Carlbohm, Johan Arvid	   1
Puuseppien ammattiyhdistys	Suomen puuseppien ammattiyhdistys	   1
imp. apud Joh. L. Wallium, A. t.	Wall, Johan Larsson	   1
Lamm		   1
Alston Rivers		   1
Merimieslähetys-yhtiö		   1
A. A. Bäckström		   1
Urho A. Mäkinen		   1
Tipografìâ S. L. Kinda		   1
Viktor Taipale		   1
excusae  Johannes Winter	Winter, Johan	   1
Tidnings- o. tryckeriaktiebol.		   1
Uus-uskonnollinen kustannusliike		   1
Alopæus		   1
im Verlage der Wittwe Abraham Vandenhoeks	Vandenhoeck, Anna	   1
Agrikultur-ekonomiska försöksanstalten i Finland		   1
[Johann Brendeke]	Brendeken, Johann	   1
excusa apud viduam Hans. A. t.	Peter Hanssons enckia	   1
FÖrfattaren		   1
tryckt af Henrich Keyser	Keyser, Henric III	   1
Izdanìe A. S. Suvorina		   1
prändätty cun. kirj. pränt. Hen. C. Merckellin leskeldä	Henric Christopher Merckellin leski	   1
Suomen luth. evank-yhdistys		   1
[Fredricus Ferdinandus Idman]		   1
Rudolph Hartman		   1
Maalaisliitto		   1
sumtibus auctoris & typis Frenckellianis	Frenckell, Johan Christopher II	   1
hos Swederus	Edman, Johan	   1
[Soc.-dem. kvinnorepresentantmötet]		   1
Akseli Kaino		   1
tryckt hos Iohan Christopher Merckell	Merkell, Johan Christofer (leski	   1
Kristliga föreningen af unge män i Helsingfors	Svenska kristliga föreningen av unge män i Helsingfors	   1
tryckt hoos Henr. C. Merckell, Kongl. boktr.	Merckell, Henric Christopher	   1
tryckt hos Johan Georg Lange	Lange, Johan Georg II	   1
impressit Joh. Kiaempe, Reg. Univers. typogr.	Kämpe, Johan	   1
Uusi Kotimaa		   1
Sen. kp.		   1
[Joensuun lyseon toverikunta]	Joensuun lyseon toverikunta	   1
[Nyländska avdelningen]		   1
Urjalan 'Rauha'-yhdistys		   1
B. G. Teubner		   1
Kansankirjallisuus-yhtiö		   1
tryckt af Joh. Kiämpe, Kongl. Acad. boktr.	Kämpe, Johan	   1
Tryckeriab. Fylgia		   1
Seinäjoen Eläinsuojelusyhdistys		   1
Meteorologiska Centralanstalten		   1
[P. Tikkanen]		   1
Maakansa		   1
Elämä osuuskunta		   1
Kustannusoy Kansa		   1
E. Nervander		   1
[Finska Sparbanksföreningens Delegation]	Finska Sparbanksföreningens Delegation	   1
prändätty Johan Christopher Merckellildä	Henric Christopher Merckellin leski	   1
Ernst Linder		   1
tryckt i Grefingska tryckeriet	Förr detta Grefingska tryckeriet	   1
excudit Petrus Hansonius Acad. typog.	Hansson, Peter	   1
excusus apud Petr. Hanson. Acad. typogr.	Hansson, Peter	   1
Turun Eläinsuojelusyhdistys		   1
Polyteknikernas förening		   1
[Finska studentafdelningarnas etnografiska museum],;Finska Litteratursällskapets tr.		   1
J. G. Lange	Lange, Johan Georg II	   1
Kenraalikuvernöörin kanslia		   1
[Föreningen för bekämpandet af tuberkulosen]		   1
af Iohan Wald, Acad. booktryckiare	Wall, Johan Larsson	   1
Stadsmissionen i Helsingfors	Helsingin kaupunkilähetys	   1
[L. Sesemann]		   1
Roger		   1
Finska Skogsvårdsföreningen Tapio	Suomen metsänhoitoyhdistys Tapio	   1
Werner Klinkhardt		   1
Aikain Vartija Förlags A.-B.		   1
tryckt hos Julius Georg Matthiae, Kongl. Antiquit. archiv. boktryckare	Matthiae, Julius Georg	   1
Akademiska bokhandel, distr.		   1
Svanbäck & komp.		   1
Johan Christopher Frenckellildä	Frenckell, Johan Christopher I	   1
excudebant J. C. Frenckell & fil. Imper. Acad. typographi	J. C. Frenckell ja poika	   1
Tentelevin kemiallinen tehdas		   1
I. Julin		   1
prändätty Frenckelin kirjan-prändisä	Frenckell, Johan Christopher II	   1
prändätty Joh. Christoph. Frenckellildä	Frenckell, Johan Christopher II	   1
Työväen kp.	Suomen kivityön<<Author>>t	   1
[Finska Seglareförbundet]		   1
tryckt hos ... Lars Salvius	Salvius, Lars	   1
Absoluta nykterhetsföreningen		   1
[Eric Flodström?]	Flodström, Eric	   1
Gamla Kongl. tryckeriet	Pfeiffer, Johan	   1
tryckt hos Joh. Laur. Horrn, Kongl. Antiquit. archiv. boktr.	Horrn, Johan Laurentius I	   1
[Nordisk kirurgisk förening]		   1
Fabritius		   1
Fröleen & C:o		   1
Statens historiska museum		   1
Finlands Svenska Nykterhetsförbunds Expedition		   1
ex. Pet. Wald	Wald, Peder Eriksson	   1
Robert Edgrens förlag		   1
Brage		   1
Teologinen lauantaiseura		   1
tryckt hos Joh. L. Horrn, Kongl. Antiqv. archiv. boktr.	Horrn, Johan Laurentius I	   1
excusus  Petro Hansonio, typ. Acad.	Hansson, Peter	   1
Hjelt :;S. Talous-seura		   1
Salon Eläinsuojelusyhdistys		   1
Gröndahl		   1
Suomen luth.evank.-yhdistys		   1
Osuuskunta Visa		   1
A. E. Rongain		   1
aff Petter Hansson	Hansson, Peter	   1
Antellin valtuuskunta, julkaisija		   1
Nuorsuomalainen puolue		   1
typis Matthiae Martini	Martini, Matthias	   1
Lindstedts antikvariska bokhandel		   1
excusum â Johanne Winter	Winter, Johan	   1
Poststyrelsen	Postihallitus	   1
tryckt aff Peter Hansson, Acad. typogr.	Hansson, Peter	   1
Voennaâ tipografìâ		   1
Sv.andelsförl.		   1
[ap. Petr. Wald]	Wald, Peder Eriksson	   1
Lapsenpäästölaitos		   1
Max Niemeyer		   1
excusâ Petro Hansonio, Ac. t.	Hansson, Peter	   1
Sederholm	Suomalaisen Kirjallisuuden Seura	   1
Abskoe tipografskoe i gezetnoe akc. obŝ.		   1
Philipp Reclam jun.		   1
Helsingin uusi kp.		   1
hoos Henrich Curio	Curio, Henric	   1
Söderström, jakaja		   1
Urheilijain kustannus-oy.		   1
tryckte hos Johan Christ. Frenckell	Frenckell, Johan Christopher II	   1
impressit Joh. Christopher Frenckell	Frenckell, Johan Christopher I	   1
[Kauvatsan kunta]	Kauvatsan kunta	   1
[Kejserliga Alexanders-Universitet]	Suomen Keisarillinen Aleksanterin yliopisto	   1
Alfred Kordelin		   1
Pohjan Tähden kp.		   1
hoos Hendrich Curio	Curio, Henric	   1
typis Joh. Kaempe, Reg. Acad. typ.	Kämpe, Johan	   1
[G. W. Sohlberg]		   1
Kotkan Eläinsuojelusseura		   1
[Nyländska jaktklubben]	Nyländska jaktklubben	   1
O. J. Dahlberg		   1
Wäinämöisen kirjakauppa		   1
S. G. Hermelin		   1
[Finlands statskontor]		   1
[Cölln]	Cölln, Johan von	   1
typis Johannis Christoph. Frenckell	Frenckell, Johan Christopher I	   1
Suomen Eduskunnan kirjasto	Eduskunnan kirjasto	   1
V. Arpiainen		   1
tryckt af Johann Larsson Wall, acad. booktr.	Wall, Johan Larsson	   1
tryckt hos directeuren och kongl. boktryckaren i stor-förstendömet Finnland, Jacob Merckell	Merckell, Jacob	   1
G. W. Edlunds förlag		   1
M. Lindman		   1
Åbo Tidning		   1
pränd. Georg Wilh. Londicerildä	Londicer, Georg Wilhelm	   1
Statsrådet		   1
Kvinnosaksförbundet Unionen		   1
Hildén		   1
Clouberg ja K. [W. Hoving]		   1
Tampereen työväenopisto		   1
prändätty cun. kirj. pränt. suuren ruhtin. maasa Suom. Henr. C. Merckelin leskeldä	Henric Christopher Merckellin leski	   1
literis Joh. Georg. Eberdt	Eberdt, Johan Georg	   1
B. Salmi		   1
Kustannusliike Säde		   1
[Åbo stads svenskspråkiga folkskolor]		   1
Kymi-yhtiö		   1
excud. Joh. Kiaempe, Kongl. acad. typogr.	Kuninkaallinen Turun akatemia	   1
Fruntimmersförening		   1
Antti Mäkinen		   1
Isak julin		   1
[Amerikan suomalainen kansallis-raittius-veljeysseura]		   1
[Suomalaisten puolueiden vaaliliitto]		   1
Hästavelsföreningen 'Nylands Hippos'	Nylands Hippos	   1
Nyblins Magasin		   1
aff Iohan Winter, kongl. booktr.	Winter, Johan	   1
tryckt hoos Henr. C. Merckell, kongl. boktr. i storförstendömet Finland	Merckell, Henric Christopher	   1
[Nyländska afdelningen]	Nylands nation	   1
Frenckell :;Tekijä		   1
D. van Nostrand		   1
[Merckellin leski]	Henric Christopher Merckellin leski	   1
trykt i Frenckellska boktr.	Frenckell, Johan Christopher II	   1
tryckt hos Joh. Christ. Frenckell	Frenckell, Johan Christopher I	   1
HTYL	Helsingin työväenyhdistys	   1
[Johan Winter?]	Winter, Johan	   1
Ammattilaisten kirjapaino-o.y.		   1
[Claudius Herm. Molander]		   1
excudebat Henr. C. Merckell, reg. typogr.	Merckell, Henric Christopher	   1
Suomalaisen kirjallisuuden seura :;Suomentaja		   1
Heurlin		   1
[lifförsäkringsbolaget Suomi]		   1
excud. Joh. Kiampe, Reg. Ac. typogr.	Kämpe, Johan	   1
tryckt Johan Christopher Frenckell	Frenckell, Johan Christopher I	   1
[J. F. Granlund]		   1
OWB.		   1
[Finska pappersindustriidkarenes förbund]		   1
[Arvid Genetz]		   1
tryckt hos Iohan Christopher Merckell	Merckell, Henric Christopher	   1
Tip. 'Finlândskaâ gazeta'		   1
Ignatius Meurer	Meurer, Ignatius	   1
J. W. Lillja ja Kump.		   1
typis Johannis Richelii Senat. typogr.	Richel, Johann II	   1
