Name	Count
Väinö Erik Elias	3
V. I	3
V. St	3
W. J. G	3
W:m	3
A. A. A	2
Aarne I	2
Aarre	2
Aatami	2
A. B. A	2
Abrahamus Andreae	2
Abrahamus Petri	2
Agda	2
Aleko	2
Algot	2
Alvilde	2
And. Joh	2
Anna-lisa	2
Annikki	2
Anundus Christophori	2
Armgaard Karl	2
Atri S	2
Aug. A	2
Aug. F	2
Aug. Von	2
 Aukusti Robert	2
A. Z	2
Bartholdus Gabrielis	2
Benedictus	2
Benedictus Jacobus	2
Benedictus P	2
Berendt Otto	2
Bernhardus Gerhardi	2
Boleslaw	2
Bouck	2
Bror Michael	2
Brynolf	2
B. Von	2
Casparus	2
Catri	2
C. C	2
Cé́lia	2
C. H. C	2
Christianus Christierni	2
C. J. Cutcliffe	2
Claës	2
Claes Claesson	2
Clas Theodor	2
D. A	2
D. H	2
Dietericus Johannes	2
D. N	2
E. Arnold	2
E. B	2
E. C	2
E. De	2
Edv. A	2
Eeli J	2
Egerton R	2
E. G. Von	2
Eilhardus	2
Eivind	2
Elaus E	2
Elaus P	2
Elavus	2
Ellida	2
Elviira	2
E. M	2
Émile De	2
Engelbrekt	2
E. Phillips	2
Er. Aug	2
Ericus Henrici	2
Ericus Jacobi	2
E. T. A	2
Étienne Bourgevin Vialart De	2
Etti	2
Eug. Ferd	2
Evald	2
E. Walter A	2
Ewert	2
Ewgenij	2
F. F	2
F. G. V	2
F. Herbert	2
F. N	2
Folke	2
Frants Johannes August Carl	2
Fredr. J	2
Friedr	2
Fried. Wilh. Aug	2
Frode	2
Fr. Osk	2
F. V	2
Geo. W	2
Gerdrut	2
G. E. Von	2
Géza	2
G. H. C	2
Göran Olofsson	2
Gösta Von	2
Gotthilf Heinrich Von	2
Gunilla	2
Hampus	2
Hanna-helena	2
Haqvinus Erlandi	2
Haraldus Johannis	2
Headon	2
Heinr	2
Helge	2
Helle	2
Hellmuth V	2
Henningus Henningi	2
Henricus Abrahami	2
Henricus Laurentii	2
Henricus Martini	2
Henricus Pauli	2
Henricus Torstani	2
Herm	2
Hermannus Rudolphus	2
H. Holford	2
Hindric Joh	2
Hindrik	2
Humphry Mrs	2
H. W	2
I. G	2
Iida	2
Iisakki	2
Ilmari R	2
Impi	2
Ingegerd	2
Ingemund	2
I. S	2
Ivarus Udalricus	2
J. Alfred	2
Jalmar	2
J. E. V	2
J. Im	2
J. Ivar	2
Joh. A	2
Joh. Pet	2
Joh:s	2
Joonas	2
Jordanus Nicolai	2
J. S. W	2
Juhani Nikolai	2
Juho Eemil	2
Juho Emil	2
Juho Werner	2
Jul	2
J. Wilh	2
Kaarle Emil	2
Kaarlo Fredrik	2
Kaarlo Hemmo	2
Kaarlo Vilho	2
K. Ad	2
Kerttu Fredrika	2
Klas Hjalmar	2
Kleofas Immanuel	2
Knud	2
K. T	2
K. U	2
Kustaa Oskari	2
L. A	2
Lahja	2
Laurentius Olai	2
L. E	2
Legh	2
Léon	2
Léon De	2
L. F	2
Ljudmila	2
L. O	2
L. V	2
Lyydi	2
Märta	2
Mauritius	2
M. F	2
Mihkel	2
M. M	2
M. V	2
M. Wilh	2
Naemi	2
Naëmi	2
Natta	2
N. B	2
Nestori	2
N. F. S	2
Niilo J	2
N. P. J	2
Olaus Jonae	2
Onni Valdemar	2
O. S	2
Ossip	2
Otto-i	2
Pawali Matin Poika	2
P. P	2
P. S. Von	2
P. T	2
P. Von	2
Rabindranath	2
Raiju	2
Raikke	2
Rauha	2
Réginald	2
R. F. Von	2
R. H	2
Rich. V	2
Rietrik	2
R. M	2
R. S. S	2
Ruusu	2
R. Van Der	2
R. Von	2
Sine	2
S. M	2
Sophus	2
S. P	2
Stefanus	2
Stephanus	2
Stephanus Johannis	2
Sulho	2
Svenonus	2
Sveno Theodori	2
Swami	2
Tatu	2
T. C	2
Teofilus	2
Théodore	2
Thimoty Shay	2
Thure	2
Thure E	2
Tilma	2
Toivo T	2
Topi	2
Torsti	2
T. P	2
Truls Johan	2
Tuovi	2
Tyykö	2
Uno Henrik Berndt	2
U. R	2
Urho	2
Valter A	2
Valter B	2
Valter W	2
V. E	2
V. H	2
Vietti	2
Viking	2
Vilkku	2
V. K	2
Vl	2
Voldemar	2
V. Pasi	2
V. V	2
W. E	2
Weikko Otto	2
Wenny	2
Widar	2
Wilhelmus Wilhelmi	2
W. S	2
W. Von	2
Y. H	2
Žalia	2
Zefanias	2
    -  	1
A. Af	1
Aage	1
Aapel	1
Aarne R	1
Abr	1
Abrahamus Abrahami	1
Abrahamus Fredricus	1
Abrahamus Fridericus	1
Abrahamus Henrici	1
Abrahamus Wilhelmus	1
Achatius Nicolaus	1
A. D	1
Adamus Johannes	1
A. De	1
Adèle	1
Adèle De	1
