original	polished	Count
41 x 56 cm, lehti 48,5 x 64 cm.	41 x 56 cm, plate 48,5 x 64 cm.	1
59,8 x 44 cm, lehti 69 x 51,2 cm.	59,8 x 44 cm, plate 69 x 51,2 cm.	1
19,2 x 25,9 cm, lehti 25,8 x 31,2 cm.	19,2 x 25,9 cm, plate 25,8 x 31,2 cm.	1
41,5 x 32,7 cm, lehti 44,8 x 36,3 cm.	41,5 x 32,7 cm, plate 44,8 x 36,3 cm.	1
40,5 x 52,7 cm, lehti 49 x 61 cm.	40,5 x 52,7 cm, plate 49 x 61 cm.	1
51,5 x 69,5 cm, lehti 62 x 77 cm.	51,5 x 69,5 cm, plate 62 x 77 cm.	1
47,5 x 63 cm, lehti 49 x 64 cm.	47,5 x 63 cm, plate 49 x 64 cm.	1
41,5 x 52,5 cm, lehti 49,5 x 61,5 cm.	41,5 x 52,5 cm, plate 49,5 x 61,5 cm.	1
70,8 x 49,5 cm, lehti 76,5 x 56,5 cm.	70,8 x 49,5 cm, plate 76,5 x 56,5 cm.	1
lehti 54 x 74 cm, kansi 19 x 13,5 cm.	plate 54 x 74 cm, kansi 19 x 13,5 cm.	1
lehti 42,7 x 57,5 cm, kansi 15,5 x 12,5 cm.	plate 42,7 x 57,5 cm, kansi 15,5 x 12,5 cm.	1
24,2 x 31,7 cm, lehti 26,5 x 34 cm.	24,2 x 31,7 cm, plate 26,5 x 34 cm.	1
26,7 x 37,3 cm, lehti 32,5 x 43 cm.	26,7 x 37,3 cm, plate 32,5 x 43 cm.	1
50,2 x 55 cm, lehti 53 x 58 cm.	50,2 x 55 cm, plate 53 x 58 cm.	1
52 x 41,7 cm, lehti 53,5 x 43 cm.	52 x 41,7 cm, plate 53,5 x 43 cm.	1
28 x 36,5 cm, lehti 36,6 x 45,1 cm.	28 x 36,5 cm, plate 36,6 x 45,1 cm.	1
40,7 x 29,7 cm, lehti 48,8 x 38,7 cm.	40,7 x 29,7 cm, plate 48,8 x 38,7 cm.	1
25 x 24,6 cm, lehti 31,5 x 30,7 cm.	25 x 24,6 cm, plate 31,5 x 30,7 cm.	1
60 x 85 cm, taitettuna kansissa 31 x 30 cm.	60 x 85 cm, folded kansissa 31 x 30 cm.	1
23 x 198 cm, taitettuna 23 x 15 cm.	23 x 198 cm, folded 23 x 15 cm.	1
203 x 146 cm, taitettuna 69 x 97 cm.	203 x 146 cm, folded 69 x 97 cm.	1
40,7 x 54,7 cm, lehti 45 x 60 cm.	40,7 x 54,7 cm, plate 45 x 60 cm.	1
40,3 x 53,9 cm, lehti 45 x 60 cm.	40,3 x 53,9 cm, plate 45 x 60 cm.	1
40,7 x 54,3 cm, lehti 45 x 60 cm.	40,7 x 54,3 cm, plate 45 x 60 cm.	1
40,6 x 54 cm, lehti 45 x 60 cm.	40,6 x 54 cm, plate 45 x 60 cm.	1
40,6 x 54,9 cm, lehti 45 x 60 cm.	40,6 x 54,9 cm, plate 45 x 60 cm.	1
40 x 53,5 cm, lehti 45 x 60 cm.	40 x 53,5 cm, plate 45 x 60 cm.	1
40,4 x 54,2 cm, lehti 45 x 60 cm.	40,4 x 54,2 cm, plate 45 x 60 cm.	1
40,4 x 54,7 cm, lehti 45 x 60 cm.	40,4 x 54,7 cm, plate 45 x 60 cm.	1
41 x 55,3 cm, lehti 45 x 60 cm.	41 x 55,3 cm, plate 45 x 60 cm.	1
41,2 x 55,6 cm, lehti 45 x 60 cm.	41,2 x 55,6 cm, plate 45 x 60 cm.	1
40,3 x 55,4 cm, lehti 45 x 60 cm.	40,3 x 55,4 cm, plate 45 x 60 cm.	1
40,8 x 54,4 cm, lehti 45 x 60 cm.	40,8 x 54,4 cm, plate 45 x 60 cm.	1
40,5 x 53,5 cm, lehti 45 x 60 cm.	40,5 x 53,5 cm, plate 45 x 60 cm.	1
40 x 55 cm, lehti 45 x 60 cm.	40 x 55 cm, plate 45 x 60 cm.	1
40,5 x 54,4 cm, lehti 45 x 60 cm.	40,5 x 54,4 cm, plate 45 x 60 cm.	1
41,2 x 55,4 cm, lehti 45 x 60 cm.	41,2 x 55,4 cm, plate 45 x 60 cm.	1
40,4 x 53,5 cm, lehti 45 x 60 cm.	40,4 x 53,5 cm, plate 45 x 60 cm.	1
41 x 54,5 cm, lehti 45 x 60 cm.	41 x 54,5 cm, plate 45 x 60 cm.	1
39,5 x 55,4 cm, lehti 45 x 60 cm.	39,5 x 55,4 cm, plate 45 x 60 cm.	1
41,3 x 55,4 cm, lehti 45 x 60 cm.	41,3 x 55,4 cm, plate 45 x 60 cm.	1
96 x 63,3 cm, lehti 103 x 71 cm.	96 x 63,3 cm, plate 103 x 71 cm.	1
98,3  x 64,7 cm, lehti 103,5 x 71 cm.	98,3  x 64,7 cm, plate 103,5 x 71 cm.	1
95 x 64 cm, lehti 103 x 70,5 cm.	95 x 64 cm, plate 103 x 70,5 cm.	1
96 x 65 cm, lehti 103,5 x 71 cm.	96 x 65 cm, plate 103,5 x 71 cm.	1
63  x 94,7 cm, lehti 71 x 103 cm.	63  x 94,7 cm, plate 71 x 103 cm.	1
62,3  x 94,3 cm, lehti 71 x 103,5 cm.	62,3  x 94,3 cm, plate 71 x 103,5 cm.	1
96,7  x 63,7 cm, lehti 103,5 x 71 cm.	96,7  x 63,7 cm, plate 103,5 x 71 cm.	1
64  x 96,3 cm, lehti 71 x 103,5 cm.	64  x 96,3 cm, plate 71 x 103,5 cm.	1
63,7  x 96,5 cm, lehti 71 x 103,5 cm.	63,7  x 96,5 cm, plate 71 x 103,5 cm.	1
97,3  x 65,3 cm, lehti 103,5 x 71 cm.	97,3  x 65,3 cm, plate 103,5 x 71 cm.	1
96,5  x 64,3 cm, lehti 103,5 x 71 cm.	96,5  x 64,3 cm, plate 103,5 x 71 cm.	1
52,3 x 77 cm, lehti 60,2 x 85 cm.	52,3 x 77 cm, plate 60,2 x 85 cm.	1
77,7 x 71,5 cm, lehti 84,5 x 77,5 cm.	77,7 x 71,5 cm, plate 84,5 x 77,5 cm.	1
89,3 x 60,3 cm, lehti 98 x 68 cm.	89,3 x 60,3 cm, plate 98 x 68 cm.	1
78,7 x 55 cm, lehti 82,5 x 62 cm.	78,7 x 55 cm, plate 82,5 x 62 cm.	1
76,2 x 53,2 cm, lehti 84 x 60 cm.	76,2 x 53,2 cm, plate 84 x 60 cm.	1
91,5 x 66,3 cm, lehti 94,5 x 68,5 cm.	91,5 x 66,3 cm, plate 94,5 x 68,5 cm.	1
79 x 41,5 cm, lehti 81,5 x 46,5 cm.	79 x 41,5 cm, plate 81,5 x 46,5 cm.	1
47,5 x 58,2 cm, lehti 51,2 x 64,8 cm.	47,5 x 58,2 cm, plate 51,2 x 64,8 cm.	1
53,3 x 69,8 cm, lehti 59 x 74 cm.	53,3 x 69,8 cm, plate 59 x 74 cm.	1
35,2 x 30,1 cm, lehti 42,5 x 35,3 cm.	35,2 x 30,1 cm, plate 42,5 x 35,3 cm.	1
118,2 x 72 cm, lehti 124 x 76 cm.	118,2 x 72 cm, plate 124 x 76 cm.	1
lehdet n. 57,5 x 38,5 cm.	plates n. 57,5 x 38,5 cm.	1
50,3 x 89,7 cm, lehti 53,3 x 97 cm.	50,3 x 89,7 cm, plate 53,3 x 97 cm.	1
61,2 x 44,6 cm, lehti 68,8 x 51 cm.	61,2 x 44,6 cm, plate 68,8 x 51 cm.	1
50,4 x 33,8 cm, lehti 56 x 37,7 cm.	50,4 x 33,8 cm, plate 56 x 37,7 cm.	1
46 x 52 cm, lehti 50,7 x 64,5 cm.	46 x 52 cm, plate 50,7 x 64,5 cm.	1
