author_name	Count
Kilpinen, Oskari.	  2
Keller, Helen.	  2
Kattelus, Juhani.	  2
Kantele, Juho Emil.	  2
Johansson, Gustaf.	  2
Harraden, Beatrice.	  2
Juslin, Wilh.	  2
Jungell, Felix.	  2
Itkonen, Wilho.	  2
Setälä, Emile.	  2
Ilenius, Taavi.	  2
Ihle, Annette.	  2
Hancock, Irving.	  2
Eetu Lohipoika.	  2
Häggström, Lorentz Wilhelm.	  2
Mannerheim, Carl Gustaf Emil.	  2
Hummelin, Juho Werner.	  2
Howitz, Frants Johannes August Carl.	  2
Gyldén, Klas Hjalmar.	  2
Heuch, Johan Christian.	  2
Gröhn, H. G.	  2
Grundmann, Paul.	  2
Grundmann, J.	  2
Herman J-n.	  2
Auvard, A.	  2
Aurén, P. W.	  2
Grape, P. O.	  2
Granfelt, Eino.	  2
Goldsmith, Oliver.	  2
Flammarion, Camille.	  2
Fabricius, Adam Kristoffer.	  2
Alfthan, G. E. von.	  2
Clare, Austin.	  2
Chamisso, Adelbert von.	  2
Enroth, Haquin.	  2
Engeström, Johan Fredrik Mattias von.	  2
Carnegie, Andrew.	  2
Edlund, G. W.	  2
Dufva, Uno Henrik Berndt.	  2
Dufva, Otto Th.	  2
Dammann, J.	  2
Cobb, Sylvanus.	  2
Sanio, C.	  2
Brax, Kaarle Emil.	  2
Böggild, Bernhard.	  2
Boothby, Guy.	  2
Båld, Eric.	  2
Bonsdorff, Karl Richard.	  2
Broom.	  2
Hästesko, Alb.	  2
Waliszewski, K.	  2
Boehm, Emil.	  2
Wadström, V.	  2
Arpiainen, Wilhelmiina	  2
Wikander, C. W.	  2
Willebrand, Aug. von.	  2
Wetterhoff, Rosina.	  2
Björkman, L. E.	  2
Westphal, Otto.	  2
Sven i Österlid.	  2
Wolff, Eugen.	  2
Öhman, Hjalmar.	  2
Hedengren, J.	  2
Sorsa, Hilda.	  2
Solstrand, P.	  2
Sjöros, Juho	  2
Schoultz, Gösta von.	  2
Bergqvist, Eric.	  2
Helin, Edv.	  2
Hülphers, E. Walter A.	  2
Bauditz, Sophus.	  2
Barrière, Théodore.	  2
Asikanus, Lina.	  2
Ahlberg, P. A.	  2
Sahlan, Alfred.	  2
Törnudd, Alvar.	  2
Schlegel, Gustav.	  2
Qvigstad, J.	  2
Karola.	  2
Zethelius, Ingeborg.	  2
l-r-l.	  2
Zamenhof, L. L.	  2
Väänänen, Matti.	  2
Plathan, Arthur.	  2
Davis, Richard Harding.	  2
Wyckoff, Walter A.	  2
Paul, Aksel.	  2
Merriman, Harry Seton.	  2
Ottolengui, Rodrigues.	  2
Savage, Richard Henry.	  2
-u.	  2
Myosotis palustris.	  2
Tuulensuu, K. J.	  2
Wingborg, F. A.	  2
Wilshire, Gaylord.	  2
Salmelainen, Olli.	  2
Wikman, Otto.	  2
Hidén, Gust. A.	  2
Hidén, Carolus.	  2
Wiener-Braunsberg, Josef.	  2
Kaselius, J.	  2
Westergaard, Harald Ludvig.	  2
Vesterdahl, Verneri.	  2
Veste, Georg von der.	  2
Jakobsson, A.	  2
Iverus, Iv.	  2
Haartman, B. von.	  2
H. I-s.	  2
Edvin.	  2
Velho, Vilho.	  2
Weitbrecht, Gottlieb Friedrich.	  2
Webb, Sidney.	  2
Waurio, K. L.	  2
Godet, Frédéric.	  2
Glöckner, J. G.	  2
Gleye, Arthur.	  2
Hofström, Wenny.	  2
Ganivet, Angel.	  2
Salovaara, Juuso.	  2
Ward, Humphry Mrs.	  2
Elfvik, P. A.	  2
Ekblom, C. H.	  2
Delitzsch, Franz.	  2
Löfgren, Elisabeth	  2
Weiss, Johannes.	  2
En erfaren hönsskötare.	  2
Sparre, Louis.	  2
Stenroth, Maria	  2
Wallance, J. H.	  2
Lee, William.	  2
Wallace, Donald Mackenzie.	  2
Walker, James.	  2
Favorin, Edvard.	  2
Waara, Ilo.	  2
Brausewetter, Ernst.	  2
-nd-	  2
Braddon, M. E.	  2
Svanljung, Albert Fr.	  2
Boije, O. A.	  2
Berzelius, J. J.	  2
Bergstedt, Karl.	  2
Bergbom, Axel.	  2
T...u.	  2
Wetterhoff-Asp, Sigurd.	  2
Appelberg, K. A.	  2
Appelberg, Henrik.	  2
Andersin, Ernst Fr.	  2
Aminoff, T. J.	  2
Salon-Kaiku.	  2
Suru.	  2
Hemgren, Karl.	  2
Tshirikoff, Ewgenij.	  2
Zilliacus, W.	  2
Z.	  2
Young, Egerton R.	  2
Torén, Anders Waldemar.	  2
Witting, R. J.	  2
Gea.	  2
Hagfors, Johan Fridolf.	  2
Rosberg, J. E.	  2
Göös, K.	  2
Westerlund, Carl Agardh.	  2
Huvineuvos.	  2
Abercromby, John.	  2
Österblom, Frans	  2
Thieme, Friedr.	  2
Silla.	  2
Sherrig, Z.	  2
Malm, Pekka.	  2
Theobaldt, Etty.	  2
Teräksinen, August.	  2
Törne, Elsa.	  2
Paatero, Paavo.	  2
Ommerbo, Peter.	  2
Taskinen, Kaarlo.	  2
Tarvas, Armas.	  2
Post, Hans von.	  2
Samberg, J. Wilh.	  2
Rutström, A. C.	  2
Petersen, Fredrik.	  2
Szigligeti, Edvard.	  2
Witikka, Janne.	  2
R. M.	  2
Alceste.	  2
Lönnrot, Oscar.	  2
Svanljung, Knut.	  2
Löfgren, Viktor.	  2
Panelius, Aina.	  2
Lydecken, Ch.	  2
Alava, V.	  2
Hisinger, F. L.	  2
Karlsson, Gustaf Calixtus.	  2
Alkman, K. G.	  2
Kallas, Oskar.	  2
Jauhiainen, F. K.	  2
Lindroth, J. Ivar.	  2
Melan, L.	  2
Meinander, Valter B.	  2
Lindholm, Axel Sixtus.	  2
Hellsten, A. F.	  2
Helander, Theodor.	  2
O. W. M.	  2
Ahlman, Gustaf.	  2
Leontjeff, V.	  2
Leopold, Irene.	  2
Laurila, J. K.	  2
M. H-nn.	  2
Gadd, Pehr.	  2
Kuuskoski, Valma Maria.	  2
Krogius, Lars.	  2
Arius	  2
Tre landtmän.	  2
Granlund, J. A.	  2
Prus, Boleslaw.	  2
Förster, Paul.	  2
Hultin, Herman.	  2
Kirton, J. W.	  2
Kihlman, Alfred.	  2
Prest.	  2
En jurist.	  2
Schönberg-Erken, Henriette.	  2
Schöldström, Birger.	  2
Schwab, Gustav.	  2
Forsius, Alva.	  2
Forsberg, Fr.	  2
Forsander, Emil.	  2
Fontell, I. W.	  2
Stökl, Helene.	  2
Merabov, G. A.	  2
M.	  2
Schippel, Max.	  2
Holm, Karl Emil.	  2
Stevenson, Burton E.	  2
Stern, Jak.	  2
Stenbäck, Thomas	  2
Gauffin, Arthur.	  2
Estlander, J. J.	  2
Avellan, Niilo J.	  2
Stead, William T.	  2
Moberg, K. A.	  2
Stenius, Sigurd.	  2
Järnefelt, A. A.	  2
Stahre, A.	  2
Spencer, Herbert.	  2
Borg, Johannes.	  2
Degerholm, Emelie.	  2
Solntsev, Sergei.	  2
Ehrström, Eric O. W.	  2
Andersson, Oscar.	  2
Clark, Francis E.	  2
Eckermann, Johann Peter.	  2
Alfthan, Ingeborg von.	  2
Aan.	  2
Streng, A. E.	  2
Rein, Karl Aleksander.	  2
Sohlman, K. V.	  2
Östling, G. J.	  2
Friedmann, Hermann.	  2
En lärarinna.	  2
Rudin, W.	  2
Frelander, Irene.	  2
Öller, Uno.	  2
Bensow, S. C.	  2
Andring, E. A.	  2
Sivunen, S.	  2
Åkesson, Anna.	  2
-gf-	  2
Sippola, Saima.	  2
Öhman, C. A.	  2
Westerlund, A. W.	  2
Ahonius, Karl Severin.	  2
Oganovski, N. P.	  2
Rosen, Julius.	  2
Roquette, Otto.	  2
Roosevelt, Theodore.	  2
Päiviö, Juho.	  2
Morrison, Arthur.	  2
Ouida.	  2
Šiško, L.	  2
Puupponen, Jaakko.	  2
Zilliacus, Allan.	  2
Green, K. A.	  2
Minni, J. W.	  2
Ylander, Johan Eliel.	  2
Ritoniemi, V. J. G.	  2
Jorma	  2
Högman, Volter.	  2
Prydz, Alvilde.	  2
Wolkenstein, Ljudmila.	  2
Povel, Frank.	  2
Wallgren, Axel.	  2
Walleen, C. A.	  2
V. R.	  2
Wahlbeck, Edit.	  2
Wilenius, Wald.	  2
Tötterman, Aug.	  2
Pitkänen, Ari	  2
Puhurinen, Mikko	  2
Movitz	  2
Ranta, Vilho.	  2
Pierson, A. T.	  2
Rangabé, A. R.	  2
Pfaler, K. A.	  2
Tesche, E. A.	  2
Rainio, Yrjö.	  2
Peltonen, Aug. F.	  2
Levertin, Oscar.	  2
Sundell, I. A.	  2
Parvus.	  2
Pannekock, Anton.	  2
Noreen, Erik.	  2
Smeds, Karl.	  2
Korff, S. A.	  2
Macleod, Fiona.	  2
Sewell, Anna.	  2
Montonen, Arvid.	  2
Paavo-Kallio, Valfrid.	  2
Holmberg, Einar.	  2
Seiling, Max.	  2
Otterström, Andreas.	  2
Ottelin, Karl.	  2
E. R.	  2
Finander, Albin.	  2
Schauman, Björn.	  2
Sjöblom, Walter.	  2
Ranta, Raiju.	  2
Nyman, G. J.	  2
Power, P. B.	  2
Rosenberg, G.	  2
Raleigh, Thomas.	  2
Pipping, Elna.	  2
O. M. R.	  2
Norlind, Tobias.	  2
Nordman, Anna.	  2
Nordau, Max.	  2
Nielsen, Hans.	  2
Nenonen, Wilfred.	  2
Kringen, Olav.	  2
Krag, Vilhelm.	  2
Kraepelin, Karl.	  2
Korhonen, Paavo	  2
Konow, Evert von.	  2
Kjaer, Nils.	  2
Kirjarinta, Jalmari.	  2
Numers, Gunnar von.	  2
Olsson-Seffer, Pehr.	  2
Hackman, Oskar.	  2
Olrik, Axel.	  2
Naryschkin, D.	  2
Märten, Lu.	  2
Nyman, Primus	  2
Modeen, Hjalmar.	  2
Mickwitz, Paul.	  2
Keravuori, Elin.	  2
Kepplerus, Anni	  2
Mattsson, M.	  2
Manuel, Eugène.	  2
Alm, Gustav.	  2
Luoma, Helena.	  2
Lundell, Oscar.	  2
Granit, A. W.	  2
Magnevill, Anders.	  2
Macleod, Mary.	  2
Laurent, L.	  2
Sepia.	  2
Karjalainen, Kasper.	  2
Arvi K.	  2
Lindborg, Karl Johan.	  2
Lönnbohm, Olga.	  2
Lindberg, Björn.	  2
Löfberg, J.	  2
Lyytinen, Emerik.	  2
Luscombe, Elisabeth.	  2
Setä	  2
Kairamo, Hugo.	  2
Luoma, Ernst Jaakko Konstantin.	  2
E. L.	  2
Kahra, Aatami.	  2
Losinsky, Eugen.	  2
Fahler, Alfred.	  2
Järnefelt, John.	  2
Loewengard, Max.	  2
Kramer, Anders.	  2
Korsström, Herman.	  2
Koponen, Alb.	  2
Lindström, G.	  2
Kræmer, Alexis v.	  2
Lindroos, K.	  2
Faust	  2
Liljeblom, Elin Adèle.	  2
Konow, Agnes von.	  2
Liefde, J. de.	  2
-r-t.	  2
Kokoschkin, Th.	  2
Enckell-Bronikowsky, Arvid.	  2
Pyysalo, Sakari.	  2
Joukahainen, Vilkku	  2
Johnsson, Helmi.	  2
Leroux, Gaston.	  2
Emeleus, E. V.	  2
Katara, Pekka	  2
Anna Mathilda Cecilia Johannesdotter.	  2
A. L-m.	  2
Leino, Vilho.	  2
Leiner, J. H.	  2
Leikku, J.	  2
Karlsson, Erik	  2
Jakubow, A.	  2
Kalima, Jalo	  2
Ebner-Eschenbach, Marie von.	  2
Inkilä, Arvo.	  2
Lajula, Osmo	  2
Hämäläinen, Kalle.	  2
Hämäläinen, A. H.	  2
Cornelius Nepos.	  2
Willebrand, R. F. von.	  2
A. H-i.	  2
Hultman, Eric.	  2
Wiik, K. H.	  2
Hultin, Hj.	  2
Huhta, Matti.	  2
Hornanlinna, Rikhard.	  2
Hopkins, Ellice.	  2
Åkerblom, K. V.	  2
Wetterhoff, Fritz.	  2
Holmberg, M.	  2
Ährenström, D. A.	  2
Östergren, Anna.	  2
Hjelt, Oskar Immanuel.	  2
Carlsén-Hartman, Cé́lia.	  2
Travers-Borgström, Arthur.	  2
Byman, L. L.	  2
Burman, Paul.	  2
Wasenius, K. F.	  2
Hevésy, Ludvig.	  2
Hetsch, G. F.	  2
Hertz, Henrik.	  2
A. A.	  2
Henschen, S. E.	  2
Henning, H.	  2
Fircks, Curt.	  2
Yrjö-Koskinen, Th.	  2
H. H-nen.	  2
J. W.	  2
Helander, Niilo.	  2
Wuorela, Kyösti.	  2
Wulff, Th.	  2
Heisalo, Lauri.	  2
Heinonen, Aukusti.	  2
Voipio, Aino.	  2
Heimo, Kauko.	  2
Vivekananda, Swami.	  2
Klingstedt, F. W.	  2
Bouchot, Jean.	  2
A.	  2
Vagabond.	  2
A. V.	  2
Uggla, G. A.	  2
Winter, Reinhold.	  2
Winning, August.	  2
Hedberg, Frans.	  2
Wilkman, A. J.	  2
Hastings, H. L.	  2
Wikner, Per.	  2
Hardy, Thomas.	  2
Vihonen, Alli.	  2
Vigny, Alfred de.	  2
Wide, Anders.	  2
Weyerstall, Otto.	  2
Vestlin, Konrad.	  2
Wessman, F.	  2
Westerlund, Sakari Adolf.	  2
Hakulinen, J. H.	  2
Wesén, Arne.	  2
Komonen, Pekka	  2
Harboe, Paul.	  2
Haimila, E.	  2
Söderlund, Hans.	  2
Haulivuori, Kaarlo Hemmo.	  2
Veistola, E.	  2
Wegelius, K. A.	  2
Haapanen, Emmi.	  2
Haapanen, Eino.	  2
Laicus, Filip.	  2
Södergran, Edith.	  2
Wartiainen, Eliel	  2
Kolme maamiestä.	  2
Björkstén, Johan Isak	  2
Björkenheim, Edv. A.	  2
Björkenheim, Carl Gustaf.	  2
Grillparzer, Franz.	  2
Carpelan, Tor	  2
Gibier, Paul.	  2
Walldén, Evert Woldemar	  2
Geissler, Moritz.	  2
Geijerstam, Karl af.	  2
Il-o.	  2
Gebhard, Hedvig.	  2
Hedvall, Ruth.	  2
Stenius, Einar.	  2
Stenberg, Herman.	  2
Fullerton, Alexander.	  2
Uusikylä, A.	  2
Freytag, Gustav.	  2
Fournier, Alfr.	  2
Fontell, Johan Wilhelm.	  2
Florinus, Henricus Matthiae	  2
Upari, Raikke.	  2
Fieandt, Karl.	  2
Ferri, Enrico.	  2
Fellman, Arno.	  2
Holme, Vivan.	  2
Uoti, Johannes.	  2
Vatanen, J. I.	  2
Untermann, Ernest.	  2
Eucken, Rudolf.	  2
Eränen, Kustaa Oskari.	  2
Tähtinen, Alma Aleksandra.	  2
Sjöström, W.	  2
Sjöström, Bertil.	  2
Tuomioja, W. W.	  2
Schalin, Arnold.	  2
Lungsotist.	  2
Tulenheimo, Antti.	  2
Tukydides.	  2
Tuhkanen, T. G.	  2
Tudeer, O. E.	  2
Bergstedt, Karl Anders.	  2
Sario, Samuli.	  2
Ekeborgh, Christian August.	  2
K. T.	  2
Ruta, Žalia.	  2
Eerola, Albert.	  2
Beck, Dorothy.	  2
Rainio, R.	  2
Däumig, Ernst.	  2
Dupouy, Edmond.	  2
Asp, M.	  2
Thomas, Brandon.	  2
Lördags-Pelle.	  2
Carroll, Lewis.	  2
Thesleff, Ellen.	  2
Qvist, Walter.	  2
Dietzgen, J.	  2
J. T-f.	  2
Deutsch, Leo.	  2
Des Roseaux, Armand.	  2
Davidson, Fanny.	  2
Dartois, Achille.	  2
Appelgren, T. G.	  2
Appelberg, Karl.	  2
Cutting, Geo.	  2
Cronholm, Viking.	  2
Costa, R.	  2
Olsson, Hagar.	  2
Collodi, Carlo.	  2
Collins, E. C.	  2
Colliander, Rafael.	  2
Varma, E. L.	  2
Tandefelt, Heikki.	  2
Viebig, Clara.	  2
TalviOja, Kuuno A.	  2
Chambers, Arthur.	  2
Takalampi, Kaarlo.	  2
Cassel, Hjalmar.	  2
Rettig, Eric v.	  2
Casa Bianca, Eleonora.	  2
Söderholm, Gösta.	  2
Carlyle, Thomas.	  2
Niemi, Clemens.	  2
Pärnänen, J. A.	  2
Nordström, Gunnar	  2
Bärlund, Artur.	  2
Malmio, Bruno.	  2
Nieminen, Kaarlo	  2
Kujola, Joh.	  2
Buch, Hans.	  2
Brotherus, Valter A.	  2
Brooks, Phillips.	  2
Brandt, Wilhelm.	  2
Murto, J. A.	  2
Aartovaara, Gust. A.	  2
Tuomikoski, Yrjö.	  2
Bracke, Wilhelm.	  2
Boström, H. J.	  2
Minzès, Boris.	  2
Huch, Ricarda.	  2
Nummelin, P. A.	  2
Bohlin, B.	  2
Anderson, Amos.	  2
Boas, J. E. V.	  2
Blåfield, G. I.	  2
Korhonen, W. W.	  2
Lukkarinen, J.	  2
Björck, Abraham.	  2
Alléen, Gunnar.	  2
Bittner, Anton.	  2
Billman, B. W.	  2
Bettex, F.	  2
J. S.	  2
Broder Jönis.	  2
Palmén, John.	  2
Ståhl, J.	  2
Stigell, Rich. V.	  2
Stead, F. Herbert.	  2
Spark, Wilh.	  2
Soveri, A. J.	  2
Lorris, Jean.	  2
Solitander, Axel.	  2
Soininen, Sofia.	  2
Sirven, Alfred.	  2
Asmussen, G.	  2
Simola, Evert Frithiof.	  2
Kimmo.	  2
Aro, K. K.	  2
Arnoldson, Klas Pontus.	  2
Kjöllerfelt, Marcus.	  2
Hilka, Alfons.	  2
Schärlund, Onni.	  2
Schybergson, Ernst.	  2
Schurtz, Heinrich.	  2
Schreiner, Olive.	  2
Schmitthenner, Adolf.	  2
Saxén, Uno.	  2
Savolainen, Otto.	  2
Sarlin, Knut.	  2
Saraste, Rafael Ferdinand.	  2
Sandman, Elna.	  2
Rancken, Holger.	  2
Wahlberg, Arth.	  2
Alpola, Albin.	  2
Janson, Georg F.	  2
Skottsberg, Carl.	  2
Salmelainen, A. E.	  2
Brenner, Mårten	  2
Hirn, Julius.	  2
Alfthan, A. E.	  2
Saarinen, Eliel.	  2
Aldén, Gustaf A.	  2
Rutgers, J.	  2
Ruskin, John.	  2
Aisopos.	  2
Flavia.	  2
Rousti, K. J.	  2
Holm, Knut.	  2
Valmari, J.	  2
Kansakoulunopettaja	  2
Rosenlund, A. B. A.	  2
Leppä, Juho.	  2
Ronai, Armin.	  2
Roger, William.	  2
Ritter, P. H.	  2
Ritavuori, Heikki.	  2
Hellberg, Helle	  2
Riihiaho, Emil.	  2
Richmond, Legh.	  2
Renvall, Akseli	  2
Aalto, Fredrik.	  2
Gripenberg, Catri.	  2
Heikel, Yngvar	  2
Rantalainen, Aleksanteri.	  2
Raivio, Abram A.	  2
Forsblom, Valter W.	  2
Hammar, Rauha.	  2
Qvist, Anna Kristina Magdalena.	  2
Pärssinen, Jaakko.	  2
Päiviö, Naëmi.	  2
Granberg, Selma.	  2
Pulkkinen, Salomo.	  2
Prévost, Marcel.	  2
Popert, Hermann.	  2
Poe, Edgar Allan.	  2
Pirilä, Salomo	  2
Pirilä, Paavo.	  2
Piirinen, Hanna.	  2
Pihlman, Herman.	  2
Pihkala, Rurik.	  2
Philp, Robert Kemp.	  2
Petrelius, Albert.	  2
Pero, Paavo.	  2
Therman, Einar.	  2
E. G. F.	  2
Peck, Geo. W.	  2
Smidt, Georg.	  2
Halvorsen, A.	  2
Edelfelt, Annie.	  2
Paloheimo, Heikki	  2
Palmroth, Gustaf Arthur.	  2
Donner, Ossian.	  2
Aquila.	  2
Paljakka, Mauritz.	  2
J. R.	  2
Wuolle, B.	  2
Pakarinen, Weikko Otto.	  2
Paasivuori, Matti.	  2
Christiansen, Reidar Th.	  2
Ollila, Onni Valdemar.	  2
Oksanen, Jussi	  2
Johansson, A. W.	  2
Näätänen, Alb.	  2
Nymansson, P.	  2
Nykänen, Vietti	  2
Nycander, Fredrik.	  2
Numelin, Ragnar.	  2
Norris, Frank.	  2
Nordin, Johan Ludvig.	  2
Nordberg, Gösta.	  2
Suomalainen.	  2
Nissinen, Tatu.	  2
Niskanen, Onni.	  2
Nestler, Albert.	  2
Neovius, Arthur.	  2
Möller, Otto.	  2
Määttälä, Evert.	  2
Musset, Alfred de.	  2
Mukana ollut	  2
Cajanus, Werner.	  2
Hedberg, A. R.	  2
Moilanen, Kaapro.	  2
Bonsdorff, Max von	  2
Alain-Fournier, Henri.	  2
Björkman, Hj.	  2
Mereshkovski, D.	  2
Marvin, F. R.	  2
Vakuutusmies.	  2
Wuorinen, Jalo.	  2
Koponen, J. S. W.	  2
Lithén, Carl A. E.	  2
Lindström, Fredr. J.	  2
Lindgren, Joh:s.	  2
Lindgren, Jenny.	  2
Lindberg, Ernst.	  2
Lindahl, Gunilla.	  2
Lilius, Karl Gustaf	  2
Lilius, Aleko.	  2
Levämäki, Salamon.	  2
Levälahti, K. E.	  2
Leppälä, Juhani	  2
Lemberg, Naëma.	  2
Leisio, Torsten.	  2
Jääskeläinen, Viljo	  2
Järnefelt, Heikki.	  2
Hellevaara, E.	  2
Lundström, Isidor.	  2
Lundelin, Albert.	  2
Lavonius, Magnus Karl.	  2
Leche, Wilhelm.	  2
Le Bon, Gustave.	  2
Lawson, Thomas W.	  2
Ludwig, Otto.	  2
Lassila, D.	  2
Lassalle, Ferdinand.	  2
Lange, Karl.	  2
Kühnle, K.	  2
Laurila, Jaakko	  2
Kuha, Arvi.	  2
Kuusisto, A.	  2
Krohn, Aune.	  2
Kraemer, K. v.	  2
Laitinen, Johannes	  2
Laitinen, A. A. A.	  2
Lagerfelt, Märta.	  2
Kurimo, Anna.	  2
Koskelainen, Yrjö	  2
Labiche.	  2
Laaksovirta, Aarne.	  2
Korpi, Frans.	  2
Kärkkäinen, Kerttu Fredrika.	  2
Korolev, Viktor.	  2
Korhonen, V. V.	  2
Kunnas, Hanna-Helena.	  2
Inkala.	  2
Korhonen, Heikki.	  2
Korhonen, Arvi	  2
Koistinen, Olli	  2
Isko.	  2
Knopf, S. A.	  2
Knaapinen, M. A.	  2
Kivilinna, Väinö.	  2
Kivikoski, J. F.	  2
Kataja, Liina.	  2
Juntunen, Ewa M.	  2
J. S. K.	  2
Kallio, Kaarlo.	  2
Johansson, Ossi	  2
Jensen, Johannes V.	  2
Kaila, Toivo T.	  2
Jalkanen, Huugo.	  2
Kaartotie, Juho.	  2
Järviö, Jalmari.	  2
Jacobsen, E.	  2
Järvi, Hanna Lydia.	  2
Jaakkola, Hanna	  2
Jaakkola, Aleks.	  2
Tudeer, A. E.	  2
Öhman, E. F.	  2
Ivalo, Ellinor.	  2
Trendies, Otto.	  2
Trast, V. K.	  2
Toivonen, J. G.	  2
Åhrén, Emil.	  2
Ingman, Naemi	  2
Sylvesteri, Taavetti.	  2
Virmajoki, Veikko.	  2
Vankkoja, Väinö.	  2
Händel, Georg Friedrich.	  2
Hämäläinen, J.	  2
Hällström, Selma.	  2
Theuriet, André.	  2
Hyne, C. J. Cutcliffe.	  2
Huuri, A.	  2
Viitanen, F. O.	  2
Holmström, Leonard.	  2
Valkola, Väinö.	  2
Hoffmann, E. T. A.	  2
Wichmann, Elna.	  2
Vainio, J. N.	  2
Vesterinen, Emil.	  2
Vesa, Seth.	  2
Weretennikoff, M.	  2
Juvelius, Einar W.	  2
Tarjanne, A. J.	  2
Wendell, Alarik.	  2
Oksanen, Väinö.	  2
Hirvensalo, Vilho.	  2
Wegelius, Uuno.	  2
Tanner, J. Alfred.	  2
Hintikka, Signe.	  2
Talvi Oja, Kuuno A.	  2
Hillquit, Morris.	  2
Tönnies, Ferdinand.	  2
Heymann, Robert.	  2
Hesse, Hermann.	  2
Herzog, S.	  2
Tagore, Rabindranath.	  2
Suorsa, Paul.	  2
Väisänen, A. O.	  2
Suomela, Klaus U.	  2
Hellwig, Bernhard.	  2
Suomalainen, Jaakko.	  2
Helén, Kaarlo.	  2
Simola, E. F.	  2
Mikko -l-r.	  2
Heiskanen, O.	  2
Heinonen, K.	  2
Heininen, Ruusu	  2
Heikinheimo, A. M.	  2
Hector, D. S.	  2
Stockton, Frank R.	  2
Harnack, Adolf.	  2
Sippola, W:m.	  2
Similä, Yrjö.	  2
Sillman, Edgar.	  2
Hansen, Chr.	  2
Sillanpää, F. E.	  2
Riddell, Newton N.	  2
Impola, Heikki	  2
Hallio, F.	  2
Hall, Ivor R.	  2
Halinen, Helena.	  2
Pekka P.	  2
Haig, Alexander.	  2
Haeckel, Ernst.	  2
Habicht, Ludvig.	  2
Höcker, Paul Oskar.	  2
Haavisto, Sakari.	  2
Göös, Hjalmar.	  2
Görlitz, Carl.	  2
Härmä, F. V.	  2
Hämäläinen, K.	  2
Hämeenniemi, Hanna.	  2
Seppälä, Teofilus.	  2
Seppälä, Arvi A.	  2
Seppä, Jussi.	  2
Snellman, Henry.	  2
Hyvärinen, M. F.	  2
Hynninen, P. J.	  2
Schroeder-Hallakorpi, I. A.	  2
Schmeil, Otto.	  2
Salmensaari, S. S.	  2
Hungerford	  2
Geitel, Natta.	  2
Sadolin, Frode.	  2
Scharling, Henrik.	  2
Saarnio, A. A.	  2
Schalin, E. Arnold.	  2
Keuhkotautinen.	  2
Galsworthy, John.	  2
Gallen-Kallela, Akseli.	  2
Fulda, Ludwig.	  2
Saukkonen, Alfr.	  2
Fredgren, Bernt.	  2
Sasonoff, N.	  2
Frietsch, Karl G.	  2
Sarlin, A. B.	  2
Saraoja, Emil.	  2
Holmqvist, Hjalmar.	  2
Sandelin, A. E.	  2
Fogazzaro, Antonio.	  2
Fliesberg, Carl.	  2
Holm, O. F.	  2
Tenetti, Tuovi.	  2
Salokannel, Artturi.	  2
Hoikkanen, Juho.	  2
Hocking, Joseph.	  2
Eurén, I.	  2
Essen, Mikael von.	  2
Risto, William.	  2
Hirvensalo, L. O.	  2
Ensio.	  2
Engelhardt, E. v.	  2
Pulkkinen, Paavo	  2
Engelberg, John.	  2
Emeléus, Irene.	  2
Santeri	  2
Hertzen, Elli von.	  2
Puro, Olavi H.	  2
Ekman, E. J.	  2
Eklund, Ingegerd.	  2
Ekholm, Evert.	  2
Ekberg, Anna.	  2
Raula, Kaarlo.	  2
Durchman, Fr. Osk.	  2
Dumrath, O. H.	  2
Rákosi, Viktor.	  2
Porthan, Lilli.	  2
Polón, Edit.	  2
Dolman, D. H.	  2
Reinilä-Hellman, Edit.	  2
Pohjanpää, Arvi.	  2
Hellén, E. F.	  2
Pohjanpalo, Santeri	  2
Pitkänen, Ilmari.	  2
Payot, Jules.	  2
Piilonen, K. V.	  2
Curwood, James Oliver.	  2
Järnefelt-Palmgren, Maikki.	  2
Colliander, Yolanda.	  2
Pethrus, Lewi.	  2
Perälä, Lauri.	  2
Cherbuliez, Victor.	  2
Centerwall, Otto.	  2
Castrén, K. A.	  2
Castrén, Jalmar	  2
Candolin, Einar.	  2
Calamnius, Rurik.	  2
Ollilainen, P.	  2
Heikinheimo, V. A.	  2
Suvilumi, Joonas.	  2
Hedman, Edvin L.	  2
Brummer, Uno.	  2
Hasselblatt, I. W.	  2
Brummer, Paul.	  2
Someri, Juho.	  2
Broom	  2
Bremer, Ellen.	  2
Borght, R. van der.	  2
Palmén, A. J.	  2
Pakkala, E. W.	  2
Pakarinen, Simo.	  2
Bruno N.	  2
Lapatossun juttujen laatija.	  2
Nuorteva, Santeri.	  2
Borchardt, Julian.	  2
Kenraali.	  2
Blåfield, V.	  2
Blumenthal, O.	  2
Oppenheim, E. Phillips.	  2
Onola, Onni.	  2
Olsson, Edit.	  2
Halme, Juho.	  2
Nikkinen, Jaakko.	  2
Biggs, Herman.	  2
Beskow, G. E.	  2
Mäkinen, Aapo.	  2
Hakala, Eeli J.	  2
Bergström, Gertrud.	  2
Nerén, John.	  2
Bensow, Oscar.	  2
Bengelsdorff, Gunnar H.	  2
Bazin, René.	  2
Bartleman, Frank.	  2
Lakimies.	  2
Mücke, Hellmuth v.	  2
Bentzon, Th.	  2
W-a A-n.	  2
Arimo, Atri S.	  2
Anttonen, A. E.	  2
Anseele, Edvard.	  2
Andrews, Jane.	  2
Andersson, Elis.	  2
Andersson, Aug. A.	  2
Miesmaa, J. W.	  2
Mickwitz, R.	  2
Ammundsen, Valdemar.	  2
