original	polished	Count
2 vihkoa (16 s., 20 s.)	12	1
200 s., [1] kuval.	12	1
2 osaa (229 s.)	12	1
2 nid. (60 s., 63 s.)	3	1
161 s., 1 kuvalehti	12	1
62 s., 1 kuvalehti	12	1
37 s., 1 kuval.	12	1
15 s., 9 kuval.	12	1
2 nid. (172, 152 s.)	3	1
227, [8] s.	12	1
1237 s.	8	1
2 osaa (88 s.)	8	1
2 osaa (92, 78 s.)	8	1
XIV, 97 s.	12	1
IV, 349, [2] s.	3	1
135 s., kartta	3	1
93 s., 3 taulua	3	1
[2], III, 141 s.	8	1
[59] s.	8	1
44 s., kartta	8	1
2 s., 12 kuvaa	8	1
1 s., 8 kuvaa	20	1
VII, 431, [1] s.	3	1
1027 s.	3	1
497 s.	3	1
205 s., 5 taulua, 3 kuvaa	20	1
740 s.	3	1
XIV, 264 s.	28	1
4 osaa (32, 32, 32, 32 s.)	24	1
[4], 188, [3] s.	16	1
278 s., 5 väripainokuvaa	16	1
192 s., 4 s. nuottia	16	1
[20], 64, [8] s.	3	1
1 osa (23 s.), 2 vihko (36 s.)	3	1
334 s., 4 kuval.	28	1
[2], 20, LXXX, 552 s., [14] kuvalehteä	3	1
142, [8] s.	18	1
6 s., 4 kuvaa	3	1
3 s., 6 kuvaa	16	1
89 s., kuva	98	1
30 s., 5 kuvaa	37	1
2 osaa (213 s.)	4	1
[1-3] 4-48 [49-52] s.	17	1
52 s., kartta	22	1
72 s., taulu.	36	1
189 s., 6 taulua.	47	1
629 s.	12	1
7 s., 6 kuvaa	6	1
XI, 332 s.	22	1
31 s. 8:o.	23	1
S. 207-222.	27	1
S. 109-115	8	1
179 s., kartta	72	1
187 s., 3 taulua ja kartta	6	1
[2], 100, [1] s.	35	1
1106 s.	34	1
1361 s.	6	1
944 s.	20	1
43 s., 12 s. kuosia	33	1
767 s.	38	1
870 s.	44	1
1013 s.	6	1
986 s.	8	1
803 s.	1	1
835 s.	52	1
906 s.	6	1
948 s.	63	1
8 kuvaa	6	1
S. 1-508.	2	1
XI, 618 s.	22	1
4, 146 s.	336	1
256, 81, [7] s.	20	1
362 s.	95	1
XIII, 274 s.	2	1
S. 1129-1152	26	1
S. 997-1128	1654	1
S. 781-996	180	1
S. 481-780	2	1
200 s. 8:o.	2	1
688 s.	2	1
47 s., 5 lehteä kuvia	44	1
[?] s., 4 kuvaa	8	1
960 s.	20	1
96 s., [3] karttas.	1	1
1000 s.	1	1
538 s.	3	1
S. 833-1015.	998	1
S. 548-832.	1261	1
S. 274-547.	32	1
46 s., kuva	8	1
490 s., 8 kuval.	710	1
635 s., 23 kuvaa	364	1
288 s., 5 taulua.	344	1
48 s. (1 vihko ja kaksoisvihko 2-3 yhteensä)	207	1
830 s.	4	1
92 s., 7 kuval.	4	1
78, [4] s.	280	1
101, [3] s.	743	1
20 s., 13 kuval.	5	1
S. 289-443, 4 s., 1 kuva	216	1
S. 177-287, 3 kuvaa	1264	1
S. 1-176, 2 kuvaa	741	1
194 s., 12 kuval.	408	1
29 s., 3 kuval.	139	1
S. 193-256.	362	1
S. 83-192.	2	1
S. 63-82.	36	1
S. 3-62.	2	1
10 s., 8 kuval.	100	1
S. 463-570, 2 s.	5	1
S. 253-462.	2	1
S. 1-252.	2	1
173 s., kuval.	28	1
8 s., 20 kuval.	2	1
S. 101-332, kuval., kartta	2	1
S. 1-82, kartta	20	1
S. 1-100, 6 kuval.	2	1
397 s., 3 karttaa ja 39 kuval.	16	1
13 s., 16 kuval.	2	1
6 s., 90 kuval.	2	1
VII, 315, [3] s.	2	1
4 s., 9 kuval.	4	1
188 s., kuval.	2	1
29 s., 2 kuval.	467	1
200 s., 27 kuval.	2	1
550 s.	2	1
XVI, 112, [4] s., [1] karttalehti (taitettuna)	2	1
124 s. +	2	1
370 s., 16 s. kuvia	8	1
165 s., muotokuva	591	1
200 s., 2 kuval.	42	1
90 s. +	16	1
S. 193-224.	14	1
XII, 128 s., kuval.	28	1
91 s., muotokuva	78	1
89, [3] s.	42	1
14 s., kuva	38	1
S. 1-288, tekijän kuva	11	1
132 s., kartta	2	1
31 s., 10 lehteä kuvia	11	1
407 s., 2 taulua.	4	1
142 s., 2 kuval.	33	1
182, 28 s.	34	1
153, 23 s.	28	1
115 s., 6 taulua.	41	1
371 s., 2 taulua.	21	1
14 kuvas.	24	1
S. 70-109	97	1
142 s., kuval.	4	1
204 s., 4 lehteä karttoja	42	1
113 s., 7 kuval.	4	1
114 s., kuval.	8	1
75 s., kuval.	47	1
550 s., kartta	46	1
545 s.	30	1
S. 463-799.	4	1
S. 293-461.	6	1
S. 1-291.	5	1
110 s., kuva	36	1
949 s.	32	1
107 s., 5 kuval.	38	1
36 s., taulu.	32	1
[4], 390 s.	32	1
672 s., kartta	32	1
34 cm.	32	1
27 s., 6 lehteä kaavoja.	33	1
[2], IV, 106, [1] s.	32	1
[8], 165, VIII s.	32	1
421 s., kuvalehti	32	1
30 s. ; 18 cm.	32	1
772 s., kuva	32	1
168 s., muotokuva	32	1
83 s., 48 kuvataulua	32	1
128 s., kartta	32	1
138 s., 3 s. nuotteja	32	1
360 s., 29 kuval.	32	1
[50] s. (s. [50] tyhjä)	105	1
[10] s.; s. [10] tyhjä	6	1
32, [7] s.	151	1
1560 s.	4	1
9 kuvalehteä	2	1
211 s., 2 karttaa	4	1
60 s., kartta	79	1
202 s., tekijän kuva	34	1
1898.	32	1
311 s., tekijän kuva	37	1
43 s., museon asemakaava.	15	1
[1-3] 4-41 [42] s.	120	1
[I-V] VI-VIII, [1] 2-181 [182-184] s.	62	1
S. [2], [9] 10-20	51	1
[2] s., s. 169-176 [-?]	44	1
S. [2], [9] 10-15 [16] s. (s. [16] tyhjä)	38	1
[1-3] 4-10 [-?] s.	47	1
[2], [2 x 11] s. = [24] s. (s. [24] tyhjä)	20	1
[1] 2-18 s.	43	1
[2], [1] 2-66 s.	14	1
[18], 206 [207-208] s.	39	1
[12], 222 s.	36	1
[1-3] 4-33 [34] s. (s. [34] tyhjä)	39	1
[1] 2-33 [34] s. (s. [34] tyhjä)	39	1
[20], 464 s.	28	1
[6], 1-176 s.	66	1
[1-3] 4-69 72 [po. 70] 71-103 894 [po. 104] 105-110 [111-112] s.	62	1
32, 12 s.	82	1
[2], [1] 2-104 s.	6	1
[1-3] 4-77 [78] s. (s. [78] tyhjä)	55	1
[1-7] 8-675 [676] s.	19	1
[6], [1] 2-400 [401-410] s.	26	1
[2], [1] 2-264 s.	31	1
[2], [1] 2-284 s.	64	1
[1-3] 4-63 [64] s.	23	1
[6], [1-3] 4-252, [253-254] s.	45	1
[1-3] 4-78 [79-80] s. (s. [79-80] tyhjät)	4	1
[1] 2-34 s.	40	1
14, 15, [6] s., [118] kuvalehteä	74	1
199 s., 4 kuval.	16	1
24 kuvalehteä	2	1
S. 49-400.	39	1
VIII, 120, [2] s.	61	1
S. 305-720.	55	1
S. 1-164.	2	1
272 s. +	160	1
82 s. +	72	1
99 s., 10 kuvalehteä, 3 taulua	24	1
29 s., 2 kuvalehteä	467	1
170 s., 1 kuvalehti	160	1
VII, 206, [1] s.	12	1
223 s. +	24	1
17 s., 60 kuvaa	16	1
15 s., 68 kuvaa	28	1
29 s., 1 kuvalehti	32	1
58 s., 7 taulua	24	1
178, 20 s., tulos-taulut	400	1
908 s.	44	1
244 s., 18 taulua.	36	1
100 s., 26 lehteä kuvia	16	1
45 s., kuva	390	1
S. 385-694.	96	1
VIII, 253, [1] s.	438	1
42 s., taulu.	464	1
903 s.	394	1
174 s., 15 kuvalehteä, kartta	3	1
15 s. +	64	1
163 s., kuvalehti, 6 s. nuotteja	132	1
136, [4] s., [3] karttalehteä (taitettuina)	438	1
IV, 261 s., [2] karttalehteä	20	1
S. 1-192	135	1
196 s., 8 kuvalehteä	1	1
220 s., 3 kuvalehteä	80	1
174 s., 3 karttaa	312	1
III, 154 s.	338	1
S. 1-500	171	1
89 s., 41 kuval.	735	1
[57] s.	3	1
62, 75, [3] s.	2	1
46  s.	2	1
82  s.	6	1
44  s.	3	1
22  s.	22	1
VIII, 42 s.	16	1
47 s., 47 kuval.	16	1
[4], XII, 477 s.	93	1
66 s., 1 karttal.	93	1
XIV s., 32 kuval.	235	1
S. 1-48, 6 kuvalehteä	729	1
VI, 76 s., 4 kuval.	566	1
15, [1]  s.	19	1
[4], 133, [1] s.	168	1
S. 393-715.	2	1
S. 1-392.	3	1
S. 959-1600.	109	1
S. 817-957.	122	1
[8], 411, [8] s., 8 pl., 1 karta, 7 diagr.	4	1
[6], 411, [1] s., 5 pl., 6 kartor, 5 diagr.	85	1
61 s. +	102	1
[6], 193 s.	81	1
[4], XII, 185 s.	4	1
117, [1] s., 1 tab	8	1
774 s.	254	1
IV, 197 s.	275	1
136, [4] s.	45	1
175 s., 93 kuvalehteä	99	1
322 s., 7 kuva	265	1
[8], VIII, 361 s.	566	1
111 s., kuva	873	1
109 s., 20 s. kuvia	3	1
64 s., annonser.	65	1
106 s., 14 lehteä kuoseja.	221	1
95 s., 4 kivipainokuvaa	6	1
8 s., 4 s. nuotteja	247	1
8 s., 16 kuvalehteä	144	1
131, 15 s.	631	1
S. 360-371.	633	1
28 s., 14 kuvataulua	315	1
S. 337-359.	217	1
S. 303-336.	217	1
S. 131-166.	5	1
S. 110-118.	5	1
51 s., [5] liitelehteä (osa taitettuna)	3	1
S. 71-109.	199	1
S. 27-20.	69	1
S. 219-302.	5	1
S. 1-6.	5	1
57 s., 1 taulukkol.	67	1
S. 393-409.	2	1
45       s.	4	1
[6], 160 s.	10	1
S. 251-752.	33	1
S. 1-X.	20	1
S. 97-448.	78	1
574  s.	3	1
537 s.	164	1
123, [8] s.	5	1
[4], 451 s.	5	1
II, 220 s.	3	1
III, 174 s.	5	1
95 s., 79 värillistä kuosilehteä	5	1
64 palstaa, kuva	5	1
30 palstaa [15 s.], kuva	22	1
24 s., taulukkol.	5	1
[6], 114, [20] s.	24	1
XVI, 660 s., 32 kuval.	24	1
[2], 9 l.	22	1
XIII, 423 s.	5	1
132 s., 8 lehteä kuvia	1	1
[3], 89 s.	17	1
[6], 158 s.	103	1
[1-3] 4-43 [44-45] 45-51 [po. 46-52] s.	3	1
[1-3] 4-22 [23-24] s. (s. [24] tyhjä)	3	1
[1-3] 4-152 s.	33	1
[6], [1] 2-104 s.	5	1
[6], [1] 2-146 s.	32	1
[I-III] IV-XII, [1] 2-271 [272] s. (s. [272] tyhjä)	32	1
XII, 98, [2] s.	3	1
[2], [I] II-VIII [IX-X], [1] 2-107 [108] s.	32	1
S. [209]-354, [2] s.	32	1
S. [101]-208 s.	32	1
[1-3] 4-93 [94] s.	32	1
[2], XVI, 123, [27] s.	32	1
[1-3] 4-398 [399-400] s. (s. [400] tyhjä)	48	1
[1-2] 3-38 s.	32	1
[2], [1] 2-126 s.	24	1
[1-3] 4-432[+?] s.	225	1
[1-3] 4-70 s.	5	1
[1-3] 4-158 [159-160] s. (s. [159-160] tyhjät)	48	1
[6], [1] 2-233 [234] s.	5	1
[6], [1] 2-704 [705-710] s.	50	1
[2] s., s. 31-56	6	1
[2] s., s. 24-32	2	1
[2] s., s. 31-46	3	1
[2] s., s. 57-72	3	1
[2] s., s. 25-40	3	1
[2], [I] II-VIII, [1] 2-8 s.	14	1
[2] s., s. 249-264	2	1
[4] s., s. 73-81 [82] s.	8	1
[4] s., s. [15]-34	9	1
[2] s., s. 183-190	625	1
[2] s., s. 159-166	36	1
[2] s., s. 119-126	40	1
[4] s., s. 103-110	8	1
[2] s., s. 79-86	4	1
[2] s., s. 15-24	146	1
[2] s., s. 17-35, [1] s.	63	1
[2] s., s. 41-45, [3]	18	1
[2] s., s. 11-21 [22]	16	1
[1], [1] 2-7 s.	76	1
S. [2], 19-37 [38]; s. [38] tyhjä)	527	1
[2] s., s. 23-36	16	1
[4] s., s. 9-16 s.	93	1
[2] s., s. 193-204	3	1
[2] s., s. 181-192	48	1
[2] s., s. 173-180	323	1
[2] s., s. 161-172	327	1
[2] s., s. 149-160	34	1
[2] s., s. 137-148	325	1
[2] s., s. [65]-83, [1] s.	1	1
228     s.	131	1
[2] s., s. 55-66	2	1
[2] s., s. 43-54	3	1
[2] s., s. 9-22	3	1
[2] s., s. 131-142	32	1
[2] s., s. 115-130	32	1
[2] s., s. 99-114	32	1
[2] s., s. 201-218	3	1
[2] s., s. 91-104	31	1
[1], 28 s., [5] ilmoitussivua	32	1
[2] s., s. 19-41, [1] s.	32	1
[2], XIX, [1], 8 s.	16	1
[2] s., s. 61-68	32	1
[2] s., s. 53-60	32	1
[2] s., s. 45-52	32	1
[2] s., s. 37-44	36	1
[2] s., s. 29-36	32	1
[2] s., s. 21-28	16	1
[2], 10, [2] s.	16	1
[2], 8, [4] s.	32	1
66 s., kuva	48	1
[3], III, 25 s.	34	1
VII, 159, XXVIII s.	48	1
XXI, 233, XLVI s., [6] karttalehteä	52	1
98 s., 3 kuvaa	48	1
XXXII, 447 s.	97	1
[4], 32  s.	2	1
[4], 72 s., 2 kuval.	20	1
VI, 149, XXVI s.	20	1
XX, 222, XLIV s., [6] karttalehteä	16	1
II, 79 s.	18	1
184 s., 4 kuvalehteä, kartta	18	1
[4], 167, [26] s., 7 liitettä.	20	1
16 s., 8 lehteä kuvia	20	1
[6], 315 s.	20	1
118 s., 19 s. tauluja	38	1
407 s.	4	1
224 s., kuvalehti	46	1
15 s., 1 lehti  karttoja	48	1
19 s., 3 lehteä karttoja	52	1
16 s., 3 lehteä karttoja	34	1
[4], VIII, 160 s.	94	1
116, [7] s.	35	1
356, 39, 40, [13] s.	20	1
154 s. +	39	1
XXVI, 80 s.	10	1
XLVII, 71 s.	25	1
172 s., 3 liitettä	8	1
s. 15-24	8	1
IV, 80 s., [7] kuvalehteä	26	1
[2], 373, [4] s.	14	1
[6], 475 s.	67	1
295 s., 3 lehteä kaavoja	22	1
8 kuvalehteä	6	1
488 s., 2 kuvalehteä	56	1
49 s., 8 kuvalehteä, 2 karttaa	8	1
XII, 134 s., [14] ilmoitusssivua	38	1
S. 1373-1490, 23 s.	10	1
112 s., 1 taitekarttalehti	62	1
789 s., [2] karttalehteä (taitettuna)	49	1
S. 1153-1176	14	1
8 nid. (472 s.)	16	1
102 , [1] s., [4] kuvalehteä	2	1
20 s. +	2	1
121 s., 25 kuvaa	16	1
99 s., 8 kuvaa	8	1
9 nid. (288 s.)	8	1
8 kuvaa, 1 lehti tekstiä	38	1
667 s.	78	1
87, V s., [4] karttas.	39	1
174 s., kuva	51	1
134 s., 2 karttal.	18	1
168 s., 3 kuvalehteä	45	1
214 s., kuvalehti, taulu	28	1
96, IV s., [2] karttalehteä	25	1
S. 641-1105, 16 s.	6	1
[6], 196, VI s.	58	1
264 s., 7 kuvaa	28	1
142 s. ; 19 cm.	26	1
IV, 396, 164 s.	52	1
[2], IV, 51 s., 2 taulua.	40	1
420 s., sukutaulu	5	1
205 s., kuvalehti	28	1
68 s., kuvalehti	20	1
78 s., [2] kuvalehteä	37	1
78 s., kuvalehti	82	1
10 nid. (318 s.)	132	1
S. 913-1599.	23	1
XXXII, 180 s., 2 kuval.	4	1
S. 673-912.	42	1
VIII, 145 s., 13 kuval.	46	1
[2] s., s. 44-71	36	1
[6] s., s. 15-43	39	1
XVI, 112 s., liitteitä.	46	1
[6], 209 s., 6 karttal.	22	1
[6], 110 s.	95	1
[3], 164 s.	88	1
[1], 64 s.	26	1
[4], 109 s., 3 kuval.	20	1
97  s.	33	1
IV, 69 s.	51	1
98  s.	4	1
XI, 121 s.	3	1
122 s., 4 kuvaa	4	1
16, 22 s., XVII kuvas.	114	1
[2], 274 s.	21	1
S. 127-155.	24	1
S. 93-125.	22	1
78 s., 3 kuvaa	54	1
207      s.	147	1
144 s., 119 kuvaa	943	1
S. 257-412.	32	1
128 s., nuottiliite	3	1
[5], 170 s.	3	1
[4], 200 s., 8 kuvalehteä, kartta	3	1
[4], 349 s. ja taulu.	3	1
XII, 270 s.	9	1
[4], XLIX, 48 s., 66 kuval., 1 karttal.	9	1
[447] s.	32	1
[4], 116 s., 2 kuvaa	32	1
[4], 512 s.	31	1
162 s., 19 kuvalehteä	3	1
[6], 527, [8] s., 16 kuvalehteä, graafillinen taulu	32	1
[6], 379 s., 18 kuvalehteä, kartta	32	1
[2], VI, 55 s.	32	1
222 s., 52 kuvaa	32	1
174 s., [3] karttas.	5	1
V,   57, [1] s.	32	1
VI, 95 s.	32	1
192 s., 2 kuvalehteä	32	1
152 s., 6 kuvaa	32	1
[4], 630, IV s.	3	1
413 s., 17 kuvalehteä	32	1
[2], 96, 3 s.	162	1
V, 149 s.	32	1
[3], 257 s.	32	1
VI, 490, [1] s., [16] kuvalehteä	34	1
[6], 266 s.	24	1
309, [6] s., [6] karttalehteä	32	1
XI, 222 s.	5	1
XVI, 58 s.	32	1
409, [6], 531 s.	32	1
S. 1-800.	32	1
433, [6], 610 s.	32	1
[4], 379, [8], 502 s.	36	1
[6], 473, [1] s.	32	1
IV, 389, [8], 512 s.	3	1
[2], 320, [2] s., muotokuva	32	1
VII, [1], 230, [2] s.	32	1
[12] kuvalehteä taitettuina	106	1
S. I-CL.	33	1
IV, 43 s.	20	1
S. 147-160.	3	1
S. 124-146.	5	1
S. 117-123.	3	1
S. 32-42.	16	1
S. 349-357.	3	1
35 s., 1 kuval.	16	1
[4], 354 s.	5	1
[3], 587 s.	14	1
[4], 492 s.	7	1
XIV, 343 s.	2	1
[2], II, 168 s.	5	1
[4], 90 s., muotokuva	24	1
[4], 550 s., 3 kuval.	24	1
[4], 300 s., 8 kuvaa	5	1
[3], 80, [2] s.	3	1
XV, 620 s.	3	1
138 s. +	5	1
248 s., 2 kuval.	3	1
IV, 204, [1] s.	25	1
80 s., 15 kaavaa	3	1
VIII, 147 s.	23	1
47 s., 2 kuvaa	24	1
[4], 88 s., kuva ja taulu	3	1
[2], 189 s.	3	1
499, [5] s.	3	1
485, [2] s.	3	1
[2], 177 s.	24	1
S. 225-445	3	1
VIII, 341 s.	26	1
564 s.	14	1
89 s., muotokuva	24	1
IX, 1218 s.	32	1
S. 109-121.	3	1
[8], 245 s., 32 kuval., 1 karttal.	24	1
[4], 393 s., kuva	24	1
[4], 124 s., 4 kuvaa	24	1
1261 s.	28	1
[4], 124, [1] s., 3 kuval.	40	1
[8], 319, XVI s.	20	1
VIII, 79 s., 1 karttal.	24	1
4 s., 16 kuval.	3	1
55  s.	6	1
14 nid. (663 s.)	4	1
[2] s., s. 27-54	619	1
[4], 37, [2] s.	335	1
VIII, 306 s.	316	1
[2], XVI s., 49 kuvaa	281	1
[4], 35, [4] s.	9	1
[2], 41, [2] s.	7	1
[4], 37 s., taululiite	9	1
[6], 372 s.	53	1
20 nid. (320 s.)	854	1
26 s., kartta ja liite	245	1
[4], 277, [3] s.	1	1
[4], XI, 160, 8 s.	117	1
[4], 269, [2] s.	231	1
[10], 309 s.	13	1
203 s., 12 kuvalehteä	216	1
120 s., 3 lehteä kaavoja	189	1
109 s., 3 lehteä kaavoja	135	1
104 s., kuva	6	1
VIII, 819 s.	70	1
354 s., 2 kuvasivua	220	1
27 s., 2 taulua.	440	1
XIV, 196 s.	534	1
[1], 127 s.	497	1
[4], 144, [1] s.	139	1
[6], 127 s.	94	1
122 s., 1 karttal.	4	1
[2], 30 s., [1] kuvalehti taitettuna	568	1
[3], 128 s.	10	1
VIII, 195 s.	437	1
111, [1] s., 4 liitettä.	302	1
XX, 154, [5] s.	2	1
14, [1] s., 6 liitettä.	43	1
V, 59 s.	24	1
XII, 547 s.	128	1
[3], 87 s.	6	1
S. 35-62.	35	1
VI, 139 s.	22	1
20 s., 8 taulua	684	1
[8], 301 s.	683	1
[2], 496 s.	181	1
658, [4] s.	5	1
565, [5] s.	104	1
[4], 144 s., kuva	289	1
VIII, 96 s., 8 kuval.	248	1
[2], 144 s., muotokuva	2	1
26, 26, 29 s., 27 kuvalehteä	4	1
[6], 41 s., 69 kuvalehteä	36	1
[8], 81 s.	1176	1
183 s. +	872	1
[2], 184 s.	360	1
[2], 192 s., 8 kuvaa	271	1
[2], 929, [1] s.	316	1
XV, 428, [3] s.	16	1
XII, 402 s.	290	1
[4], 502 s.	8	1
118, IV s.	168	1
166, VII, 12 s.	351	1
V, 117 s.	3	1
V, 102 s., 2 taulua	203	1
VII, 534 s., 11 kuvaa ja kartta	664	1
593, [7] s., [7] kuvalehteä	48	1
168 s., 7 kuvalehteä	2	1
604, VIII s.	32	1
[5], 48 s.	32	1
IV, 148 s.	1	1
[4], 228 s.	40	1
[2], II, 283 s.	18	1
[8], 526 s.	74	1
[2], 5, 731 s., [9] kuvalehteä, [2] karttalehteä	72	1
[4], 185, [3] s.	22	1
IV, 28, [2] s.	27	1
S. 513-1029.	29	1
[8], 1005 s., liite	34	1
S. 241-256.	8	1
VIII, 452 s.	45	1
27 s., kuva	65	1
IV, 115 s.	8	1
45      s.	4	1
S. 1-544	2	1
85       s.	256	1
[4], 145 s.	44	1
[6], 160 s., kartta	43	1
[2], II, 264 s.	8	1
XVI, 337, IX s.	24	1
VIII, 181, [3] s.	35	1
[4], 140 s., 3 kuval.	18	1
363, [12] s.	2	1
XXII, 152 s.	21	1
[3], 122 s.	24	1
16 s., taulu.	30	1
IV, 149 s.	10	1
IV, [450] s.	30	1
VII, 614 s., kuvalehti	26	1
[2], VI, 188, IX s.	139	1
48, 16 s.	60	1
[2], 206 s., kuva	63	1
136 s., kuva	12	1
IX, 352 s.	47	1
62, 2 s.	42	1
207 s., 3 kuvaa	113	1
[6], 209 s.	69	1
65 s., 1 karttal.	32	1
172, 19 s.	16	1
IV, 231 s.	5	1
10 s., 200 kuvaa	5	1
XXXII, 271 s.	16	1
[7], 258 s.	8	1
[2], VIII, 93 s.	16	1
VIII, 240 s.	16	1
35 s., kuva	16	1
75, [7] s.	16	1
VIII, 354, IV s.	16	1
X, 400 s.	16	1
XIII, 244 s.	5	1
VIII, 45 s.	16	1
S. 1-523.	14	1
XIV, 142 s.	34	1
VIII, 82 s.	26	1
56 s., XVIII taulua	59	1
16 s., 6 taulua	5	1
[4], 215 s.	5	1
22, VII s.	303	1
103 s., 4 kuvaa	287	1
VIII, 208 s.	294	1
[6], 105 s.	280	1
[4], VI, 140 s.	258	1
[6], 330, [2] s.	226	1
[8], 242 s.	210	1
VII, 574 s.	192	1
[6], 96 s.	159	1
86 s., 16 kuvalehteä	143	1
[8], 121 s.	127	1
[7], V, 89 s.	132	1
[6], 216 s.	114	1
[4], 311 s.	7	1
XV, 691 s.	9	1
[3], 280 s.	8	1
6 s., 2 karttal.	1	1
S. 1-20.	4	1
S. 1-17 s.	8	1
47       s.	6	1
59  s.	27	1
[5], 187 s.	39	1
[4], 200 s.  +	156	1
[257], 14 kuval.	6	1
VIII, 278 s.	10	1
[2], 217 s.	25	1
VIII, 417 s.	25	1
126 s., 4 karttalehteä	47	1
VI, 322 s.	347	1
[4], 90 s.	10	1
IV, 127 s.	268	1
73 s., 2 kuvaa	151	1
[4], III, 140 s.	6	1
[6], 122, [1] s.	6	1
[2], 131 s., 4 kuvalehteä	27	1
30 cm.	153	1
[3], 304 s.	4	1
[4], 205, [2] s.	89	1
105, 69 s.	3	1
IV, 87 s.	4	1
[3], 102 s.	6	1
[2], V, 62 s.	1	1
130 s., muotokuva	2	1
[3], 79 s., 3 kuvaliitetä	2	1
26 s., 2 kuvaliitettä	2	1
242 s., 6 taulua	2	1
369 s., 7 kuvalehteä	2	1
VII, 203 s.	2	1
170, [2] s.	2	1
637 s.	2	1
Sid. 17-24.	2	1
112 s., kuva	2	1
128 s., 16 kuval.	2	1
[8], 70 s.	2	1
144 s., 10 kuval.	2	1
158 s., 4 kuvalehteä	2	1
IV, [10] s., s. 67-239.	2	1
[4], 105, [2] s.	2	1
VIII, [4], 65 s.	2	1
[4], 55 s., 1 kuvaliite	2	1
[2], III, 67 s., 14 kuvaliitettä, 3 karttaliitettä	2	1
196, II, [10] s.	2	1
[2], 175 s., kuvalehti	2	1
42, [6] s.	4	1
[2], II, 11 s.	4	1
35 s., kuva ja taulu	2	1
[2], 72 s., 3 kuvaliitettä, 1 karttaliite	2	1
[6], 54 s., 8 kuvaliitettä, 1 karttaliite	2	1
[7], 155, [1] s.	2	1
Sid. 29-36.	2	1
191 s., nuottiliite	2	1
XXVII, [1], 710, 168 s.	2	1
XXXIX, [1], 738, 88 s., karttaliite	2	1
VIII, 329 s.	2	1
XVI, 273, [10] s.	2	1
284, VI s., [1] karttalehti (taitettuna)	2	1
XII, 360, XX s.	2	1
Sid. 9-13.	2	1
Sid. 15-22.	2	1
198 s., kartta	2	1
IV, 28 s.	2	1
S. 217-240	2	1
[4], 409 s.	2	1
[6], 115 s.	2	1
VII, 80 s.	2	1
[2] s., s. 197-328	2	1
XIV, 342 s.	2	1
IV, [4], 108, 252 s.	2	1
IV, [4], 83, 253 s.	2	1
VII, 156 s., kartta	2	1
S. 121-177.	2	1
S. 25-77.	2	1
S. 336-361.	2	1
S. 387-388.	2	1
S. 323-357.	2	1
S. 277-322.	2	1
S. 125-146.	2	1
S. 1-114.	2	1
[2], VI, 128 s.	2	1
220, [8] s.	2	1
[2], 323 s.	2	1
IX, 553 s.	2	1
VIII, 181 s.	2	1
XV, [1], 711, [1] s.	2	1
[3], 76 s.	2	1
723 s.	2	1
115 s., 4 kuvalehteä	2	1
IV, 60 s., 1 kuvaliite	2	1
VIII, 415 s.	2	1
XII, 480 s., [2] kuvalehteä	2	1
XXV, 227 s.	2	1
V, 274, III, [13] s.	2	1
52 s., kuva	2	1
[2] s., 23 kuvalehteä	2	1
4c 4:o.	2	1
78, [2] s., 4 taulua värinäytteitä.	2	1
[6], 66 s., kartta	2	1
IV, 400 s.	2	1
V, 48 s.	2	1
IX, 111 s.	2	1
355 s., muotokuva	2	1
[2], 661 s.	2	1
4, 30 s., 6 pl.	2	1
8, 79 s.	2	1
8, 78 s.	2	1
206, II s.	2	1
122 s., kartta	2	1
X, [4], 248 s.	2	1
Sid. 44-59, [1] s.	2	1
[4], 104, [6] s.	2	1
VIII, 52 s.	2	1
[4], 350, [2] s.	2	1
162, 62, [1] s.	2	1
129 s., litogr.	2	1
[4], VI, 73 s.	2	1
83, [1] s., 1 kuvaliite	2	1
VI, 63, 50 s.	2	1
156 s., kartta	2	1
VII, 115 s.	2	1
85, [1] s., 11 kuvalehteä, kartta	2	1
[2], III, 89 s.	4	1
[3], 294, [2] s.	4	1
[3], 187 s.	2	1
[2], XVIII, [1], 236 s.	2	1
25 s. +	2	1
XV, 207, [1] s.	2	1
63 s., 1 karttaliite	2	1
[4], 159, [5] s.	2	1
[4], 71, VI s.	2	1
[4], 64, VI s.	2	1
S. 49-144	2	1
[2], III, [1], 73, VII s.	2	1
170 s., kuva	2	1
VIII, 24 s.	2	1
93 s., [2] kuvasivua	2	1
36 s.  +	2	1
VIII, 25 s.	2	1
[2], 155, [1] s.	2	1
XIV, 227 s.	2	1
XVI, 21 s.	2	1
III, 196 s.	2	1
VII, 515 s.	2	1
48 s., 14 kuvalehteä	2	1
110 s., 6 kuvaliitettä	2	1
[207] s.	2	1
[303] s.	2	1
VI, 350, [2] s.	2	1
[2], 421 s.	2	1
[4], 462 s., muotokuva	1	1
[4], 80 s., muotokuva	2	1
S. 403-738, [2] s.	2	1
VIII, 37 s.	223	1
VI, [1], 99 s.	32	1
VII, 92 s.	32	1
XIII, 302 s.	32	1
VIII, 155, 100, III, [1] s.	32	1
[4], IV, 160 s.	32	1
VIII, 303 s.	1	1
VII, 272 s.	1	1
VIII, 305 s.	1	1
VIII, 241 s., karttaliite	1	1
64 s. ja taulu.	32	1
[8], 93, 182 s.	24	1
61 s., 5 kuvaliitettä	2	1
210 s., (litogr.)	2	1
