Name	Count
Talas, Onni.	  6
Tallqvist, T. W.	  6
Tiitus.	  6
Tollesson, Pehr.	  6
Törn, Erlandus Erlandi	  6
Tuhkanen, O.	  6
Uskela, Kaarlo.	  6
Veijon-Veikko.	  6
Vigelius, Sveno Laurentii	  6
Wallerius, Joh. Gottsch.	  6
Walton, O. F.	  6
Wasenius, M.	  6
Wennerström, Ludvig Alexander.	  6
Westerlund, Walmis.	  6
Wuorinen, Olli.	  6
Aarne	  5
Åberg, G. A.	  5
A. E. T.	  5
A. H.	  5
Alopaeus, Arvidus Magni	  5
Andersson, G. A.	  5
Arminen, K. V.	  5
Auvinen, A.	  5
Balduinus, Fridericus	  5
Blässar, Tuure.	  5
Blomberg, K. E.	  5
Bobrikov, N. I.	  5
Bonsdorff, Hj. von	  5
Braunerskiöld, Laurentius	  5
Bredenberg, G. A.	  5
Brekke, K.	  5
Bugge, P. O.	  5
Cederberg, J. A.	  5
Chateaubriand, François René de.	  5
Conradi, L. R.	  5
Cornelius Nepos.	  5
Dahlström, Svante.	  5
Daniel Henkikäsi, numero 3.	  5
Emlekyl.	  5
Gadolin, A. W.	  5
Gezelius, Georgius Martini	  5
Haartman, M. von.	  5
Haggard, H. Rider.	  5
Hahl, D.	  5
Hahl, M.	  5
Hallenborg, J. F.	  5
Halonen, Kaarlo	  5
Hannikainen, Pietari	  5
Hedberg, Juuso	  5
Helander, Gertrud.	  5
Hellman, J. F.	  5
Helsingius, Naëma.	  5
Hildén, Konr.	  5
Hilli, Fritiof.	  5
Hirvensalo, L. R.	  5
Holmberg, G. O.	  5
Holmberg, Mårten.	  5
Hostrup, C.	  5
Ignatius, K. H. J.	  5
Jääskeläinen, Pasi	  5
J. A. B.	  5
Jacobs, W. W.	  5
Jalkanen, Kaarlo Jonathan	  5
Järnefelt, Akseli Kustaa Leonard.	  5
J. F.	  5
Johanson, V. F.	  5
Kaatra, Kössi	  5
Kahma, Uuno Albert.	  5
Karpio, Vihtori	  5
Karttunen, Uuno	  5
Kojo, Viljo.	  5
Könönen, T.	  5
Korpela, Simo	  5
Koskinen, Juho.	  5
Kramsu, Kaarlo	  5
Kropotkin, Pjotr.	  5
Kullervo.	  5
Kuprin, A. I.	  5
Kytömaa, Kaarlo.	  5
Lagerlöf, A.	  5
Lassila, Ilmo	  5
Laurén, Rafaël.	  5
Lehtonen, K. V.	  5
Lehtonen, Svante.	  5
Lehtonen, U. L.	  5
Leidenius, Laimi.	  5
Lemström, G.	  5
Liinamaa, Hilja	  5
Lode, Jöran Wilhelm	  5
Ludenius, Laurentius	  5
Lumme, Alpo.	  5
Mäkelin, Yrjö Esaias.	  5
Malm, E. A.	  5
Mannermaa, J.	  5
Marlitt, E.	  5
Mömmö, Viljo J.	  5
Muderspach, L.	  5
Munch, P.	  5
Munselius, Ericus	  5
Munsterhjelm, Ludvig.	  5
Musikka, Väinö.	  5
Nevanlinna, O.	  5
Nielsen, A.	  5
Niinivaara, Verneri.	  5
Nordenflycht, Hedvig Charlotta	  5
Nortamo, Hj.	  5
Ohrt, F.	  5
Okkonen, Onni.	  5
Olander, O.	  5
Olsoni, Emerik.	  5
Onkel Adam.	  5
Ordin, K. F.	  5
Paavonen, Toivo Wilhelm.	  5
Palmgren, Alvar.	  5
Pätiälä, H. J.	  5
Pippingsköld, J.	  5
Potapenko, Ignati Nikolajevitš.	  5
Reid, Mayne.	  5
Rekonen, Aatu.	  5
Reuter, J. N.	  5
Roering, Abrahamus Johannes	  5
Ronimus, J. V.	  5
Roschier, Armas.	  5
Roscoe, H. E.	  5
Rosenqvist, A. R.	  5
Rusila, O.	  5
Ruuth, Y. O.	  5
Saalas, Uunio	  5
Saarenseppä, A. R.	  5
Salava, A.	  5
Salokannel, H.	  5
Savela, H.	  5
Selander, Wäinö.	  5
Seppälä, Maiju.	  5
Siltala, A. J.	  5
Simons, A. M.	  5
Sjöström, Juhani.	  5
Soini, Wilho	  5
Spöring, Hermannus Dietericus	  5
Streng, W. O.	  5
Tacitus, Publius Cornelius.	  5
Taipale, A. E.	  5
Tallgren, O. J.	  5
Tegn'er, Elof.	  5
Thomsen, Vilhelm.	  5
Tigerstedt, A. F.	  5
Tokoi, Oskari.	  5
Turunen, W.	  5
Ullman, Uddo Lechard.	  5
Valbäck, F. J.	  5
Vartiainen, J. V.	  5
Vlugt, W. van der.	  5
Vörlund, Henric	  5
V. P-n.	  5
Waggoner, E. J.	  5
Walbeck, Henricus Johannes	  5
Wanochius, Enevald Andersson	  5
Wilhelmiina A.	  5
Wodehouse, E. A.	  5
W. S.	  5
Wuori, Augustinus.	  5
X.	  5
Zwilgmeyer, Dikken.	  5
A***	  4
Aapo S.	  4
A. B.	  4
A. F. G.	  4
Afzelius, Ericus	  4
Airila, Martti	  4
Aisopos.	  4
Alexejeff, Th.	  4
Alfthan, K. von.	  4
Apellöf, Ericus	  4
Avellan, Michaël	  4
Backlund, O.	  4
Bełza, Stanisław.	  4
Bengelsdorff, G.	  4
Berghell, H.	  4
Bergholm, A. H.	  4
Berndtson, A.	  4
Björklund, Christianus	  4
Blomstedt, Kaarlo Juhana.	  4
Borgström, L. H.	  4
Borg, Väinö Gabriel.	  4
Boxström, B.	  4
Brander, Seb.	  4
Brauner, J.	  4
Budenz, József.	  4
Caselius, O. J.	  4
Castelius, Ericus Johannis	  4
Christoph.	  4
Colliander, Gertrud	  4
Dante Alighieri.	  4
Dillner, T. S.	  4
Dimbleby, J. B.	  4
Ekström, F. W.	  4
Elia	  4
Elo, Efr.	  4
Enqvist, G.	  4
Erasmus	  4
Erckmann, Émile.	  4
Ervasti, A. W.	  4
E. W.	  4
Färling, F. J.	  4
Fedorov, Evg.	  4
Fogelholm, R.	  4
Folkenius, Sveno Laurentii	  4
Forsman, Aukusti Valdemar.	  4
Fränti, Aleksanteri.	  4
Fries, N.	  4
Frosterus, Berndt Leonard	  4
G. H.	  4
G. H. M-n.	  4
Godenhjelm, Uno.	  4
Gontšarov, I. A.	  4
Gumilewski, Filaret.	  4
Haag, C.	  4
Hällström, K. H.	  4
Hangasoja, M.	  4
Hänninen, Kaarlo.	  4
Hauvonen, Nikodemus.	  4
Heino, K.	  4
Hellén, Immi	  4
Helo, Toivo.	  4
Helsingius, Georgius Marci	  4
Hintikka, E. A.	  4
Hirn, T.	  4
Hunfalvy, Pál.	  4
Hyvönen, M.	  4
Ingraham, J. H.	  4
Järnefelt, Armas Gideon.	  4
Järviluoma, Artturi	  4
Järvinen, K. K.	  4
Jelenev, F. P.	  4
J. H.	  4
Johnsson, Oskari.	  4
Jokinen, Väinö	  4
Jurva, Risto.	  4
J. W.	  4
Kaarlo Setä	  4
Kaasinen, J. P.	  4
Kah.	  4
Kallio, Hemmo.	  4
Kapari, Väinö.	  4
Kapff, S. C.	  4
Kara, Jalmari.	  4
Kario.	  4
Karlsson, K. J.	  4
Karttunen, Liisi.	  4
Kaukonen, Vilppu.	  4
Kemner, Heinricus Martini	  4
Kilpi, S.	  4
Klingstedt, Timoteus von.	  4
Korhonen, A.	  4
Korhonen, J.	  4
Kujala, Juho	  4
Laiho, Antto.	  4
Laine, Eevert	  4
Laine, Juho.	  4
Laine, V. J.	  4
Laulajapoika	  4
Lea.	  4
Leinonen, Artturi.	  4
L. E. J.	  4
Lennart, Väinö.	  4
Leppänen, Paavo	  4
Liefde, J. B. de.	  4
Lindstedt, J. K.	  4
Lisitzin, Vilho.	  4
Listo, A.	  4
